model,num_qubits,workload_id,hdh_file,cut_cost,heuristic_time,k,cap,success
MBQC,882,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_882q_w4.pkl,0,0.21666789054870605,4,1712,True
MBQC,882,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_882q_w5.pkl,4,0.13530993461608887,4,1251,True
MBQC,892,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_892q_w1.pkl,0,0.15347623825073242,4,1315,True
MBQC,892,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_892q_w2.pkl,1,0.14917922019958496,4,1310,True
MBQC,892,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_892q_w3.pkl,0,0.3314371109008789,4,1912,True
MBQC,892,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_892q_w4.pkl,1,0.20180892944335938,4,1439,True
MBQC,892,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_892q_w5.pkl,11,0.12874698638916016,4,1125,True
MBQC,902,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_902q_w1.pkl,0,0.2949330806732178,4,1918,True
MBQC,902,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_902q_w2.pkl,0,0.26505589485168457,4,1884,True
MBQC,902,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_902q_w3.pkl,0,0.285388708114624,4,1975,True
MBQC,902,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_902q_w4.pkl,4,0.13135600090026855,4,1140,True
MBQC,902,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_902q_w5.pkl,0,0.29924702644348145,4,1668,True
MBQC,912,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_912q_w1.pkl,2,0.1801900863647461,4,1404,True
MBQC,912,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_912q_w2.pkl,0,0.2819030284881592,4,1969,True
MBQC,912,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_912q_w3.pkl,0,0.24438095092773438,4,1803,True
MBQC,912,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_912q_w4.pkl,5,0.18067288398742676,4,1194,True
MBQC,912,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_912q_w5.pkl,0,0.22438669204711914,4,1632,True
MBQC,922,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_922q_w1.pkl,0,0.30294299125671387,4,1987,True
MBQC,922,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_922q_w2.pkl,17,0.10872602462768555,4,1053,True
MBQC,922,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_922q_w3.pkl,0,0.39737915992736816,4,2035,True
MBQC,922,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_922q_w4.pkl,0,0.23544812202453613,4,1536,True
MBQC,922,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_922q_w5.pkl,1,0.1759810447692871,4,1486,True
MBQC,932,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_932q_w1.pkl,0,0.17119979858398438,4,1587,True
MBQC,932,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_932q_w2.pkl,0,0.24975895881652832,4,1672,True
MBQC,932,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_932q_w3.pkl,0,0.2345750331878662,4,1614,True
MBQC,932,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_932q_w4.pkl,0,0.17852520942687988,4,1477,True
MBQC,932,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_932q_w5.pkl,5,0.14850282669067383,4,1265,True
MBQC,942,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_942q_w1.pkl,0,0.3102281093597412,4,1736,True
MBQC,942,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_942q_w2.pkl,0,0.3386569023132324,4,2115,True
MBQC,942,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_942q_w3.pkl,0,0.29290294647216797,4,1965,True
MBQC,942,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_942q_w4.pkl,0,0.21419382095336914,4,1578,True
MBQC,942,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_942q_w5.pkl,0,0.22423982620239258,4,1536,True
MBQC,952,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_952q_w1.pkl,0,0.30675816535949707,4,2001,True
MBQC,952,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_952q_w2.pkl,3,0.17509102821350098,4,1323,True
MBQC,952,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_952q_w3.pkl,2,0.2489638328552246,4,1606,True
MBQC,952,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_952q_w4.pkl,3,0.16657495498657227,4,1391,True
MBQC,952,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_952q_w5.pkl,0,0.1252269744873047,4,1075,True
MBQC,962,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_962q_w1.pkl,0,0.2693319320678711,4,1843,True
MBQC,962,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_962q_w2.pkl,0,0.3272128105163574,4,1981,True
MBQC,962,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_962q_w3.pkl,15,0.15824389457702637,4,1184,True
MBQC,962,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_962q_w4.pkl,0,0.27567410469055176,4,1705,True
MBQC,962,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_962q_w5.pkl,0,0.14320874214172363,4,1377,True
MBQC,972,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_972q_w1.pkl,0,0.3283390998840332,4,1899,True
MBQC,972,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_972q_w2.pkl,0,0.14422988891601562,4,1369,True
MBQC,972,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_972q_w3.pkl,0,0.20705771446228027,4,1692,True
MBQC,972,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_972q_w4.pkl,0,0.3285799026489258,4,2109,True
MBQC,972,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_972q_w5.pkl,28,0.10497212409973145,4,1123,True
MBQC,982,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_982q_w1.pkl,0,0.2895359992980957,4,1960,True
MBQC,982,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_982q_w2.pkl,0,0.15619707107543945,4,1380,True
MBQC,982,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_982q_w3.pkl,7,0.1414499282836914,4,1333,True
MBQC,982,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_982q_w4.pkl,2,0.17399382591247559,4,1342,True
MBQC,982,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_982q_w5.pkl,0,0.17602801322937012,4,1239,True
MBQC,992,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_992q_w1.pkl,0,0.4175679683685303,4,2050,True
MBQC,992,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_992q_w2.pkl,0,0.14757394790649414,4,1123,True
MBQC,992,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_992q_w3.pkl,21,0.13199305534362793,4,1144,True
MBQC,992,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_992q_w4.pkl,0,0.3541228771209717,4,2052,True
MBQC,992,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_992q_w5.pkl,17,0.13106727600097656,4,1180,True
QW,2,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_2q_w1.pkl,4,0.00020813941955566406,4,2,True
QW,2,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_2q_w2.pkl,4,0.00032591819763183594,4,4,True
QW,2,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_2q_w3.pkl,5,0.00013899803161621094,4,2,True
QW,2,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_2q_w4.pkl,4,0.00010609626770019531,4,2,True
QW,2,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_2q_w5.pkl,7,0.0002601146697998047,4,4,True
QW,12,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_12q_w1.pkl,6,0.0009031295776367188,4,18,True
QW,12,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_12q_w2.pkl,31,0.0014600753784179688,4,26,True
QW,12,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_12q_w3.pkl,10,0.0006868839263916016,4,24,True
QW,12,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_12q_w4.pkl,9,0.0003619194030761719,4,16,True
QW,12,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_12q_w5.pkl,3,0.00055694580078125,4,22,True
QW,22,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_22q_w1.pkl,18,0.002833127975463867,4,41,True
QW,22,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_22q_w2.pkl,22,0.0020728111267089844,4,31,True
QW,22,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_22q_w3.pkl,44,0.0019116401672363281,4,48,True
QW,22,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_22q_w4.pkl,31,0.002094745635986328,4,32,True
QW,22,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_22q_w5.pkl,18,0.0020771026611328125,4,33,True
QW,32,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_32q_w1.pkl,60,0.0032320022583007812,4,64,True
QW,32,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_32q_w2.pkl,49,0.003465890884399414,4,64,True
QW,32,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_32q_w3.pkl,51,0.003070831298828125,4,63,True
QW,32,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_32q_w4.pkl,41,0.0016901493072509766,4,46,True
QW,32,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_32q_w5.pkl,65,0.0037109851837158203,4,71,True
QW,42,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_42q_w1.pkl,72,0.004517793655395508,4,78,True
QW,42,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_42q_w2.pkl,37,0.0021047592163085938,4,54,True
QW,42,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_42q_w3.pkl,40,0.0019338130950927734,4,53,True
QW,42,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_42q_w4.pkl,43,0.002227783203125,4,54,True
QW,42,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_42q_w5.pkl,101,0.005799770355224609,4,91,True
QW,52,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_52q_w1.pkl,124,0.008699893951416016,4,109,True
QW,52,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_52q_w2.pkl,54,0.002731800079345703,4,63,True
QW,52,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_52q_w3.pkl,50,0.0024650096893310547,4,59,True
QW,52,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_52q_w4.pkl,112,0.014584064483642578,4,108,True
QW,52,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_52q_w5.pkl,64,0.0068242549896240234,4,81,True
QW,62,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_62q_w1.pkl,63,0.005023956298828125,4,74,True
QW,62,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_62q_w2.pkl,92,0.0072901248931884766,4,101,True
QW,62,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_62q_w3.pkl,118,0.007834672927856445,4,104,True
QW,62,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_62q_w4.pkl,122,0.012414932250976562,4,127,True
QW,62,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_62q_w5.pkl,68,0.006893157958984375,4,70,True
QW,72,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_72q_w1.pkl,120,0.015780210494995117,4,131,True
QW,72,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_72q_w2.pkl,170,0.017354965209960938,4,162,True
QW,72,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_72q_w3.pkl,79,0.010888814926147461,4,88,True
QW,72,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_72q_w4.pkl,133,0.014466047286987305,4,129,True
QW,72,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_72q_w5.pkl,145,0.018418073654174805,4,141,True
QW,82,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_82q_w1.pkl,119,0.013545036315917969,4,115,True
QW,82,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_82q_w2.pkl,165,0.017173051834106445,4,159,True
QW,82,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_82q_w3.pkl,147,0.009958267211914062,4,125,True
QW,82,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_82q_w4.pkl,176,0.018218994140625,4,151,True
QW,82,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_82q_w5.pkl,135,0.011897802352905273,4,142,True
QW,92,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_92q_w1.pkl,183,0.01648116111755371,4,160,True
QW,92,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_92q_w2.pkl,211,0.028199195861816406,4,175,True
QW,92,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_92q_w3.pkl,181,0.016859054565429688,4,173,True
QW,92,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_92q_w4.pkl,176,0.014658212661743164,4,147,True
QW,92,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_92q_w5.pkl,163,0.01594686508178711,4,149,True
QW,102,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_102q_w1.pkl,263,0.03603410720825195,4,225,True
QW,102,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_102q_w2.pkl,203,0.017999887466430664,4,161,True
QW,102,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_102q_w3.pkl,251,0.030664920806884766,4,206,True
QW,102,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_102q_w4.pkl,243,0.036695241928100586,4,223,True
QW,102,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_102q_w5.pkl,150,0.018535137176513672,4,127,True
QW,112,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_112q_w1.pkl,283,0.030471086502075195,4,215,True
QW,112,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_112q_w2.pkl,227,0.023621082305908203,4,204,True
QW,112,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_112q_w3.pkl,297,0.038474082946777344,4,237,True
QW,112,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_112q_w4.pkl,284,0.03513979911804199,4,240,True
QW,112,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_112q_w5.pkl,283,0.0399479866027832,4,239,True
QW,122,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_122q_w1.pkl,240,0.0308382511138916,4,188,True
QW,122,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_122q_w2.pkl,337,0.05181694030761719,4,259,True
QW,122,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_122q_w3.pkl,307,0.04847097396850586,4,265,True
QW,122,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_122q_w4.pkl,325,0.05580878257751465,4,266,True
QW,122,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_122q_w5.pkl,312,0.04678010940551758,4,255,True
QW,132,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_132q_w1.pkl,363,0.05883502960205078,4,279,True
QW,132,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_132q_w2.pkl,359,0.07230091094970703,4,290,True
QW,132,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_132q_w3.pkl,308,0.04034686088562012,4,243,True
QW,132,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_132q_w4.pkl,311,0.050994873046875,4,271,True
QW,132,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_132q_w5.pkl,249,0.03404688835144043,4,222,True
QW,142,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_142q_w1.pkl,316,0.07996702194213867,4,288,True
QW,142,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_142q_w2.pkl,313,0.054840087890625,4,249,True
QW,142,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_142q_w3.pkl,289,0.036982059478759766,4,237,True
QW,142,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_142q_w4.pkl,343,0.06216120719909668,4,276,True
QW,142,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_142q_w5.pkl,314,0.04387307167053223,4,259,True
QW,152,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_152q_w1.pkl,392,0.08573794364929199,4,338,True
QW,152,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_152q_w2.pkl,248,0.026797056198120117,4,208,True
QW,152,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_152q_w3.pkl,228,0.02387690544128418,4,188,True
QW,152,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_152q_w4.pkl,267,0.05015397071838379,4,224,True
QW,152,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_152q_w5.pkl,307,0.04390692710876465,4,249,True
QW,162,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_162q_w1.pkl,242,0.02751898765563965,4,200,True
QW,162,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_162q_w2.pkl,297,0.041870832443237305,4,232,True
QW,162,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_162q_w3.pkl,407,0.07068681716918945,4,334,True
QW,162,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_162q_w4.pkl,455,0.09812188148498535,4,364,True
QW,162,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_162q_w5.pkl,411,0.08443689346313477,4,359,True
QW,172,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_172q_w1.pkl,415,0.07742595672607422,4,347,True
QW,172,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_172q_w2.pkl,468,0.08234119415283203,4,366,True
QW,172,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_172q_w3.pkl,417,0.06414294242858887,4,324,True
QW,172,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_172q_w4.pkl,350,0.0590212345123291,4,281,True
QW,172,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_172q_w5.pkl,369,0.06088590621948242,4,297,True
QW,182,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_182q_w1.pkl,468,0.13094401359558105,4,404,True
QW,182,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_182q_w2.pkl,389,0.07461810111999512,4,336,True
QW,182,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_182q_w3.pkl,374,0.07309794425964355,4,313,True
QW,182,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_182q_w4.pkl,307,0.06743192672729492,4,261,True
QW,182,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_182q_w5.pkl,381,0.06657695770263672,4,310,True
QW,192,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_192q_w1.pkl,308,0.0426638126373291,4,261,True
QW,192,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_192q_w2.pkl,268,0.03755807876586914,4,223,True
QW,192,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_192q_w3.pkl,350,0.07158923149108887,4,294,True
QW,192,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_192q_w4.pkl,377,0.06424808502197266,4,309,True
QW,192,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_192q_w5.pkl,324,0.05179715156555176,4,274,True
QW,202,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_202q_w1.pkl,457,0.07362008094787598,4,350,True
QW,202,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_202q_w2.pkl,331,0.04830813407897949,4,274,True
QW,202,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_202q_w3.pkl,339,0.04295086860656738,4,276,True
QW,202,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_202q_w4.pkl,487,0.10893797874450684,4,403,True
QW,202,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_202q_w5.pkl,421,0.0734407901763916,4,327,True
QW,212,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_212q_w1.pkl,487,0.14162898063659668,4,450,True
QW,212,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_212q_w2.pkl,416,0.07609009742736816,4,330,True
QW,212,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_212q_w3.pkl,411,0.06468796730041504,4,343,True
QW,212,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_212q_w4.pkl,426,0.08995485305786133,4,341,True
QW,212,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_212q_w5.pkl,516,0.13522100448608398,4,451,True
QW,222,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_222q_w1.pkl,507,0.17130589485168457,4,495,True
QW,222,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_222q_w2.pkl,274,0.036424875259399414,4,262,True
QW,222,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_222q_w3.pkl,491,0.12389993667602539,4,427,True
QW,222,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_222q_w4.pkl,573,0.17044496536254883,4,494,True
QW,222,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_222q_w5.pkl,371,0.053175926208496094,4,295,True
QW,232,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_232q_w1.pkl,481,0.10568904876708984,4,406,True
QW,232,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_232q_w2.pkl,484,0.1704702377319336,4,504,True
QW,232,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_232q_w3.pkl,407,0.06666231155395508,4,348,True
QW,232,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_232q_w4.pkl,460,0.10617685317993164,4,394,True
QW,232,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_232q_w5.pkl,574,0.13663005828857422,4,479,True
QW,242,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_242q_w1.pkl,598,0.17521882057189941,4,492,True
QW,242,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_242q_w2.pkl,562,0.17681288719177246,4,487,True
QW,242,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_242q_w3.pkl,554,0.16327810287475586,4,465,True
QW,242,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_242q_w4.pkl,403,0.06904125213623047,4,324,True
QW,242,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_242q_w5.pkl,411,0.0776069164276123,4,345,True
QW,252,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_252q_w1.pkl,608,0.25708627700805664,4,566,True
QW,252,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_252q_w2.pkl,503,0.17065858840942383,4,477,True
QW,252,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_252q_w3.pkl,583,0.16542792320251465,4,490,True
QW,252,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_252q_w4.pkl,590,0.17605090141296387,4,520,True
QW,252,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_252q_w5.pkl,460,0.11881685256958008,4,428,True
QW,262,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_262q_w1.pkl,595,0.16978025436401367,4,495,True
QW,262,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_262q_w2.pkl,639,0.2575089931488037,4,570,True
QW,262,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_262q_w3.pkl,403,0.08928298950195312,4,326,True
QW,262,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_262q_w4.pkl,557,0.19344687461853027,4,524,True
QW,262,5,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_262q_w5.pkl,448,0.09306716918945312,4,377,True
QW,272,1,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_272q_w1.pkl,608,0.20025277137756348,4,544,True
QW,272,2,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_272q_w2.pkl,522,0.14349794387817383,4,473,True
QW,272,3,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_272q_w3.pkl,575,0.20354104042053223,4,499,True
QW,272,4,/Users/mariagragera/Desktop/HDH/database/HDHs/QW/Random/qw_272q_w4.pkl,664,0.28435587882995605,4,592,True
