circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
qwalk-v-chain_indep_qiskit_3,3,109,106,3,88,3,1.3,2,61.0,130.0,2.1311475409836067,0.001194000244140625,0.001603841781616211,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qwalk-noancilla_indep_qiskit_3,3,109,106,3,88,3,1.0,1,122.0,120.0,0.9836065573770492,0.0003898143768310547,0.0013349056243896484,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
qwalk-noancilla_indep_qiskit_3,3,109,106,3,88,3,1.1,2,61.0,130.0,2.1311475409836067,0.0011501312255859375,0.0015048980712890625,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qwalk-noancilla_indep_qiskit_3,3,109,106,3,88,3,1.2,2,61.0,130.0,2.1311475409836067,0.0011448860168457031,0.0014770030975341797,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qwalk-noancilla_indep_qiskit_3,3,109,106,3,88,3,1.3,2,61.0,130.0,2.1311475409836067,0.0011372566223144531,0.001669168472290039,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qaoa_indep_qiskit_5,5,85,80,5,70,3,1.0,2,63.0,60.0,0.9523809523809523,0.003287076950073242,0.0009038448333740234,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qaoa_indep_qiskit_5,5,85,80,5,70,3,1.1,2,63.0,60.0,0.9523809523809523,0.0033147335052490234,0.0008761882781982422,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qaoa_indep_qiskit_5,5,85,80,5,70,3,1.2,2,63.0,60.0,0.9523809523809523,0.003425121307373047,0.0008928775787353516,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
qaoa_indep_qiskit_5,5,85,80,5,70,3,1.3,3,42.0,70.0,1.6666666666666667,0.007067203521728516,0.0008640289306640625,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.0,2,83.0,190.0,2.289156626506024,0.00641632080078125,0.003011941909790039,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.1,2,83.0,190.0,2.289156626506024,0.0064699649810791016,0.0028378963470458984,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.2,2,83.0,190.0,2.289156626506024,0.006203174591064453,0.0028569698333740234,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
pricingcall_indep_qiskit_5,5,170,165,5,139,3,1.3,3,72.0,190.0,2.638888888888889,0.014043807983398438,0.0027358531951904297,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.0,2,122.0,160.0,1.3114754098360655,0.0030820369720458984,0.0019221305847167969,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.1,2,122.0,160.0,1.3114754098360655,0.0031528472900390625,0.001912832260131836,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.2,2,122.0,160.0,1.3114754098360655,0.0029273033142089844,0.0018420219421386719,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
twolocalrandom_indep_qiskit_4,4,132,128,4,110,3,1.3,2,122.0,160.0,1.3114754098360655,0.0030248165130615234,0.0018498897552490234,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.0,2,23.0,20.0,0.8695652173913043,0.0016193389892578125,0.0002758502960205078,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
