circuit,k,cut_cost,num_qubits,num_nodes,max_partition_size,min_partition_size,avg_partition_size
ghz_indep_qiskit_26,8,65,203,0,81,17,25.375
ghz_indep_qiskit_26,16,30,203,0,73,2,12.6875
qftentangled_indep_qiskit_14,2,26,709,0,477,232,354.5
qftentangled_indep_qiskit_14,4,26,709,0,464,10,177.25
qftentangled_indep_qiskit_14,8,27,709,0,462,1,88.625
qftentangled_indep_qiskit_14,16,28,709,0,461,0,44.3125
qftentangled_indep_qiskit_6,2,24,157,0,109,48,78.5
qftentangled_indep_qiskit_6,4,20,157,0,90,16,39.25
qftentangled_indep_qiskit_6,8,15,157,0,87,0,19.625
qftentangled_indep_qiskit_6,16,15,157,0,87,0,9.8125
qft_indep_qiskit_12,2,16,468,0,346,122,234.0
qft_indep_qiskit_12,4,19,468,0,343,3,117.0
qft_indep_qiskit_12,8,20,468,0,342,1,58.5
qft_indep_qiskit_12,16,21,468,0,341,0,29.25
realamprandom_indep_qiskit_5,2,6,210,0,205,5,105.0
realamprandom_indep_qiskit_5,4,5,210,0,203,2,52.5
realamprandom_indep_qiskit_5,8,4,210,0,202,0,26.25
realamprandom_indep_qiskit_5,16,4,210,0,202,0,13.125
su2random_indep_qiskit_119,2,177,127092,0,126973,119,63546.0
su2random_indep_qiskit_119,4,204,127092,0,126914,59,31773.0
su2random_indep_qiskit_119,8,215,127092,0,126884,29,15886.5
su2random_indep_qiskit_119,16,215,127092,0,126869,14,7943.25
qpeexact_indep_qiskit_119,2,177,42954,0,42835,119,21477.0
qpeexact_indep_qiskit_119,4,204,42954,0,42776,59,10738.5
qpeexact_indep_qiskit_119,8,215,42954,0,42746,29,5369.25
qpeexact_indep_qiskit_119,16,215,42954,0,42731,14,2684.625
su2random_indep_qiskit_125,2,186,140250,0,140125,125,70125.0
su2random_indep_qiskit_125,4,215,140250,0,140063,62,35062.5
su2random_indep_qiskit_125,8,226,140250,0,140032,31,17531.25
su2random_indep_qiskit_125,16,226,140250,0,140016,15,8765.625
twolocalrandom_indep_qiskit_92,2,46,75900,0,75808,92,37950.0
twolocalrandom_indep_qiskit_92,4,69,75900,0,75762,46,18975.0
twolocalrandom_indep_qiskit_92,8,165,75900,0,75739,23,9487.5
twolocalrandom_indep_qiskit_92,16,162,75900,0,75728,11,4743.75
twolocalrandom_indep_qiskit_86,2,43,66306,0,66220,86,33153.0
twolocalrandom_indep_qiskit_86,4,147,66306,0,66177,43,16576.5
twolocalrandom_indep_qiskit_86,8,153,66306,0,66156,21,8288.25
twolocalrandom_indep_qiskit_86,16,151,66306,0,66145,10,4144.125
qpeexact_indep_qiskit_125,2,186,47370,0,47245,125,23685.0
qpeexact_indep_qiskit_125,4,215,47370,0,47183,62,11842.5
qpeexact_indep_qiskit_125,8,226,47370,0,47152,31,5921.25
qpeexact_indep_qiskit_125,16,226,47370,0,47136,15,2960.625
dj_indep_qiskit_2,2,1,12,0,10,2,6.0
dj_indep_qiskit_2,4,1,12,0,10,0,3.0
dj_indep_qiskit_2,8,9,12,0,2,1,1.5
qpeexact_indep_qiskit_31,2,45,2990,0,2959,31,1495.0
qpeexact_indep_qiskit_31,4,50,2990,0,2944,15,747.5
qpeexact_indep_qiskit_31,8,50,2990,0,2936,7,373.75
qpeexact_indep_qiskit_31,16,44,2990,0,2932,3,186.875
twolocalrandom_indep_qiskit_79,2,117,55932,0,55853,79,27966.0
twolocalrandom_indep_qiskit_79,4,134,55932,0,55814,39,13983.0
twolocalrandom_indep_qiskit_79,8,140,55932,0,55794,19,6991.5
twolocalrandom_indep_qiskit_79,16,137,55932,0,55784,9,3495.75
qpeexact_indep_qiskit_25,2,36,1946,0,1921,25,973.0
qpeexact_indep_qiskit_25,4,40,1946,0,1909,12,486.5
qpeexact_indep_qiskit_25,8,39,1946,0,1903,6,243.25
qpeexact_indep_qiskit_25,16,32,1946,0,1900,3,121.625
twolocalrandom_indep_qiskit_51,2,75,23256,0,23205,51,11628.0
twolocalrandom_indep_qiskit_51,4,85,23256,0,23180,25,5814.0
twolocalrandom_indep_qiskit_51,8,88,23256,0,23167,12,2907.0
twolocalrandom_indep_qiskit_51,16,83,23256,0,23161,6,1453.5
twolocalrandom_indep_qiskit_45,2,66,18090,0,18045,45,9045.0
twolocalrandom_indep_qiskit_45,4,75,18090,0,18023,22,4522.5
twolocalrandom_indep_qiskit_45,8,76,18090,0,18012,11,2261.25
twolocalrandom_indep_qiskit_45,16,71,18090,0,18006,5,1130.625
qpeexact_indep_qiskit_19,2,27,1154,0,1135,19,577.0
qpeexact_indep_qiskit_19,4,29,1154,0,1126,9,288.5
qpeexact_indep_qiskit_19,8,28,1154,0,1121,4,144.25
qpeexact_indep_qiskit_19,16,21,1154,0,1119,2,72.125
dj_indep_qiskit_91,2,135,902,0,811,91,451.0
dj_indep_qiskit_91,4,155,902,0,766,45,225.5
dj_indep_qiskit_91,8,163,902,0,743,22,112.75
dj_indep_qiskit_91,16,311,902,0,540,24,56.375
dj_indep_qiskit_85,2,126,842,0,757,85,421.0
dj_indep_qiskit_85,4,145,842,0,715,42,210.5
dj_indep_qiskit_85,8,151,842,0,694,21,105.25
dj_indep_qiskit_85,16,288,842,0,508,22,52.625
su2random_indep_qiskit_21,2,30,3906,0,3885,21,1953.0
su2random_indep_qiskit_21,4,33,3906,0,3875,10,976.5
su2random_indep_qiskit_21,8,31,3906,0,3870,5,488.25
su2random_indep_qiskit_21,16,25,3906,0,3867,2,244.125
su2random_indep_qiskit_35,2,51,10920,0,10885,35,5460.0
su2random_indep_qiskit_35,4,57,10920,0,10868,17,2730.0
su2random_indep_qiskit_35,8,58,10920,0,10859,8,1365.0
su2random_indep_qiskit_35,16,52,10920,0,10855,4,682.5
realamprandom_indep_qiskit_64,2,32,36672,0,36608,64,18336.0
realamprandom_indep_qiskit_64,4,48,36672,0,36576,32,9168.0
realamprandom_indep_qiskit_64,8,56,36672,0,36560,16,4584.0
realamprandom_indep_qiskit_64,16,60,36672,0,36552,8,2292.0
graphstate_indep_qiskit_5,2,6,45,0,40,5,22.5
graphstate_indep_qiskit_5,4,5,45,0,38,2,11.25
graphstate_indep_qiskit_5,8,4,45,0,37,0,5.625
graphstate_indep_qiskit_5,16,7,45,0,11,0,2.8125
ae_indep_qiskit_23,2,33,1785,0,1762,23,892.5
ae_indep_qiskit_23,4,36,1785,0,1751,11,446.25
ae_indep_qiskit_23,8,35,1785,0,1745,5,223.125
ae_indep_qiskit_23,16,29,1785,0,1742,2,111.5625
qwalk-noancilla_indep_qiskit_10,2,5,72725,0,72720,5,36362.5
qwalk-noancilla_indep_qiskit_10,4,8,72725,0,72717,2,18181.25
qwalk-noancilla_indep_qiskit_10,8,9,72725,0,72716,1,9090.625
qwalk-noancilla_indep_qiskit_10,16,9,72725,0,72715,0,4545.3125
dj_indep_qiskit_52,2,26,512,0,460,52,256.0
dj_indep_qiskit_52,4,39,512,0,434,26,128.0
dj_indep_qiskit_52,8,90,512,0,421,13,64.0
dj_indep_qiskit_52,16,176,512,0,300,14,32.0
ae_indep_qiskit_37,2,54,4431,0,4394,37,2215.5
ae_indep_qiskit_37,4,61,4431,0,4376,18,1107.75
ae_indep_qiskit_37,8,61,4431,0,4367,9,553.875
ae_indep_qiskit_37,16,56,4431,0,4362,4,276.9375
dj_indep_qiskit_46,2,23,452,0,406,46,226.0
dj_indep_qiskit_46,4,77,452,0,383,23,113.0
dj_indep_qiskit_46,8,78,452,0,372,11,56.5
dj_indep_qiskit_46,16,157,452,0,260,12,28.25
realamprandom_indep_qiskit_70,2,35,43890,0,43820,70,21945.0
realamprandom_indep_qiskit_70,4,119,43890,0,43785,35,10972.5
realamprandom_indep_qiskit_70,8,123,43890,0,43768,17,5486.25
realamprandom_indep_qiskit_70,16,120,43890,0,43759,8,2743.125
realamprandom_indep_qiskit_58,2,29,30102,0,30044,58,15051.0
realamprandom_indep_qiskit_58,4,98,30102,0,30015,29,7525.5
realamprandom_indep_qiskit_58,8,101,30102,0,30001,14,3762.75
realamprandom_indep_qiskit_58,16,96,30102,0,29994,7,1881.375
random_indep_qiskit_17,2,43,2212,0,2065,147,1106.0
random_indep_qiskit_17,4,46,2212,0,2018,31,553.0
random_indep_qiskit_17,8,57,2212,0,2010,6,276.5
random_indep_qiskit_17,16,31,2212,0,2005,1,138.25
realamprandom_indep_qiskit_59,2,87,31152,0,31093,59,15576.0
realamprandom_indep_qiskit_59,4,99,31152,0,31064,29,7788.0
realamprandom_indep_qiskit_59,8,103,31152,0,31049,14,3894.0
realamprandom_indep_qiskit_59,16,98,31152,0,31042,7,1947.0
vqe_indep_qiskit_16,2,39,260,0,192,68,130.0
vqe_indep_qiskit_16,4,33,260,0,164,28,65.0
vqe_indep_qiskit_16,8,19,260,0,154,4,32.5
vqe_indep_qiskit_16,16,20,260,0,152,2,16.25
random_indep_qiskit_16,2,36,2278,0,2092,186,1139.0
random_indep_qiskit_16,4,36,2278,0,2052,26,569.5
random_indep_qiskit_16,8,36,2278,0,2045,3,284.75
random_indep_qiskit_16,16,29,2278,0,2042,1,142.375
realamprandom_indep_qiskit_71,2,105,45156,0,45085,71,22578.0
realamprandom_indep_qiskit_71,4,120,45156,0,45050,35,11289.0
realamprandom_indep_qiskit_71,8,125,45156,0,45032,17,5644.5
realamprandom_indep_qiskit_71,16,122,45156,0,45023,8,2822.25
dj_indep_qiskit_47,2,69,462,0,415,47,231.0
dj_indep_qiskit_47,4,78,462,0,392,23,115.5
dj_indep_qiskit_47,8,80,462,0,380,11,57.75
dj_indep_qiskit_47,16,127,462,0,268,12,28.875
ae_indep_qiskit_36,2,18,4203,0,4167,36,2101.5
ae_indep_qiskit_36,4,27,4203,0,4149,18,1050.75
ae_indep_qiskit_36,8,60,4203,0,4140,9,525.375
ae_indep_qiskit_36,16,54,4203,0,4136,4,262.6875
dj_indep_qiskit_53,2,78,522,0,469,53,261.0
dj_indep_qiskit_53,4,89,522,0,443,26,130.5
dj_indep_qiskit_53,8,91,522,0,430,13,65.25
dj_indep_qiskit_53,16,178,522,0,310,14,32.625
qwalk-noancilla_indep_qiskit_11,2,5,146359,0,146353,6,73179.5
qwalk-noancilla_indep_qiskit_11,4,8,146359,0,146350,2,36589.75
qwalk-noancilla_indep_qiskit_11,8,9,146359,0,146349,1,18294.875
qwalk-noancilla_indep_qiskit_11,16,10,146359,0,146348,0,9147.4375
ae_indep_qiskit_22,2,11,1641,0,1619,22,820.5
ae_indep_qiskit_22,4,35,1641,0,1608,11,410.25
ae_indep_qiskit_22,8,33,1641,0,1603,5,205.125
ae_indep_qiskit_22,16,27,1641,0,1600,2,102.5625
graphstate_indep_qiskit_4,2,2,36,0,32,4,18.0
graphstate_indep_qiskit_4,4,3,36,0,30,2,9.0
graphstate_indep_qiskit_4,8,3,36,0,30,0,4.5
graphstate_indep_qiskit_4,16,8,36,0,4,0,2.25
realamprandom_indep_qiskit_65,2,96,37830,0,37765,65,18915.0
realamprandom_indep_qiskit_65,4,110,37830,0,37733,32,9457.5
realamprandom_indep_qiskit_65,8,114,37830,0,37717,16,4728.75
realamprandom_indep_qiskit_65,16,110,37830,0,37709,8,2364.375
su2random_indep_qiskit_34,2,17,10302,0,10268,34,5151.0
su2random_indep_qiskit_34,4,56,10302,0,10251,17,2575.5
su2random_indep_qiskit_34,8,56,10302,0,10243,8,1287.75
su2random_indep_qiskit_34,16,50,10302,0,10239,4,643.875
su2random_indep_qiskit_20,2,10,3540,0,3520,20,1770.0
su2random_indep_qiskit_20,4,15,3540,0,3510,10,885.0
su2random_indep_qiskit_20,8,30,3540,0,3505,5,442.5
su2random_indep_qiskit_20,16,23,3540,0,3503,2,221.25
dj_indep_qiskit_84,2,42,832,0,748,84,416.0
dj_indep_qiskit_84,4,63,832,0,706,42,208.0
dj_indep_qiskit_84,8,150,832,0,685,21,104.0
dj_indep_qiskit_84,16,284,832,0,500,22,52.0
dj_indep_qiskit_90,2,45,892,0,802,90,446.0
dj_indep_qiskit_90,4,154,892,0,757,45,223.0
dj_indep_qiskit_90,8,161,892,0,735,22,111.5
dj_indep_qiskit_90,16,308,892,0,533,23,55.75
twolocalrandom_indep_qiskit_44,2,22,17292,0,17248,44,8646.0
twolocalrandom_indep_qiskit_44,4,33,17292,0,17226,22,4323.0
twolocalrandom_indep_qiskit_44,8,75,17292,0,17215,11,2161.5
twolocalrandom_indep_qiskit_44,16,69,17292,0,17210,5,1080.75
qpeexact_indep_qiskit_18,2,9,1030,0,1012,18,515.0
qpeexact_indep_qiskit_18,4,28,1030,0,1003,9,257.5
qpeexact_indep_qiskit_18,8,26,1030,0,999,4,128.75
qpeexact_indep_qiskit_18,16,19,1030,0,997,2,64.375
twolocalrandom_indep_qiskit_50,2,25,22350,0,22300,50,11175.0
twolocalrandom_indep_qiskit_50,4,84,22350,0,22275,25,5587.5
twolocalrandom_indep_qiskit_50,8,86,22350,0,22263,12,2793.75
twolocalrandom_indep_qiskit_50,16,81,22350,0,22257,6,1396.875
twolocalrandom_indep_qiskit_78,2,39,54522,0,54444,78,27261.0
twolocalrandom_indep_qiskit_78,4,133,54522,0,54405,39,13630.5
twolocalrandom_indep_qiskit_78,8,138,54522,0,54386,19,6815.25
twolocalrandom_indep_qiskit_78,16,135,54522,0,54376,9,3407.625
qpeexact_indep_qiskit_24,2,12,1798,0,1774,24,899.0
qpeexact_indep_qiskit_24,4,18,1798,0,1762,12,449.5
qpeexact_indep_qiskit_24,8,21,1798,0,1756,6,224.75
qpeexact_indep_qiskit_24,16,31,1798,0,1753,3,112.375
qpeexact_indep_qiskit_30,2,15,2806,0,2776,30,1403.0
qpeexact_indep_qiskit_30,4,49,2806,0,2761,15,701.5
qpeexact_indep_qiskit_30,8,48,2806,0,2754,7,350.75
qpeexact_indep_qiskit_30,16,42,2806,0,2750,3,175.375
qpeexact_indep_qiskit_124,2,62,46616,0,46492,124,23308.0
qpeexact_indep_qiskit_124,4,93,46616,0,46430,62,11654.0
qpeexact_indep_qiskit_124,8,225,46616,0,46399,31,5827.0
qpeexact_indep_qiskit_124,16,224,46616,0,46384,15,2913.5
su2random_indep_qiskit_130,2,65,151710,0,151580,130,75855.0
su2random_indep_qiskit_130,4,224,151710,0,151515,65,37927.5
su2random_indep_qiskit_130,8,236,151710,0,151483,32,18963.75
su2random_indep_qiskit_130,16,236,151710,0,151467,16,9481.875
twolocalrandom_indep_qiskit_87,2,129,67860,0,67773,87,33930.0
twolocalrandom_indep_qiskit_87,4,148,67860,0,67730,43,16965.0
twolocalrandom_indep_qiskit_87,8,155,67860,0,67708,21,8482.5
twolocalrandom_indep_qiskit_87,16,153,67860,0,67697,10,4241.25
dj_indep_qiskit_3,2,3,22,0,19,3,11.0
dj_indep_qiskit_3,4,2,22,0,18,0,5.5
dj_indep_qiskit_3,8,4,22,0,11,0,2.75
dj_indep_qiskit_3,16,17,22,0,2,1,1.375
twolocalrandom_indep_qiskit_93,2,138,77562,0,77469,93,38781.0
twolocalrandom_indep_qiskit_93,4,159,77562,0,77423,46,19390.5
twolocalrandom_indep_qiskit_93,8,166,77562,0,77400,23,9695.25
twolocalrandom_indep_qiskit_93,16,164,77562,0,77388,11,4847.625
qpeexact_indep_qiskit_130,2,65,51212,0,51082,130,25606.0
qpeexact_indep_qiskit_130,4,224,51212,0,51017,65,12803.0
qpeexact_indep_qiskit_130,8,236,51212,0,50985,32,6401.5
qpeexact_indep_qiskit_130,16,236,51212,0,50969,16,3200.75
su2random_indep_qiskit_124,2,62,138012,0,137888,124,69006.0
su2random_indep_qiskit_124,4,93,138012,0,137826,62,34503.0
su2random_indep_qiskit_124,8,225,138012,0,137795,31,17251.5
su2random_indep_qiskit_124,16,224,138012,0,137780,15,8625.75
qpeexact_indep_qiskit_118,2,59,42236,0,42118,118,21118.0
qpeexact_indep_qiskit_118,4,203,42236,0,42059,59,10559.0
qpeexact_indep_qiskit_118,8,213,42236,0,42030,29,5279.5
qpeexact_indep_qiskit_118,16,213,42236,0,42015,14,2639.75
su2random_indep_qiskit_118,2,59,124962,0,124844,118,62481.0
su2random_indep_qiskit_118,4,203,124962,0,124785,59,31240.5
su2random_indep_qiskit_118,8,213,124962,0,124756,29,15620.25
su2random_indep_qiskit_118,16,213,124962,0,124741,14,7810.125
realamprandom_indep_qiskit_4,2,2,132,0,128,4,66.0
realamprandom_indep_qiskit_4,4,3,132,0,126,2,33.0
realamprandom_indep_qiskit_4,8,3,132,0,126,0,16.5
realamprandom_indep_qiskit_4,16,3,132,0,126,0,8.25
qft_indep_qiskit_13,2,19,543,0,410,133,271.5
qft_indep_qiskit_13,4,22,543,0,403,4,135.75
qft_indep_qiskit_13,8,23,543,0,402,1,67.875
qft_indep_qiskit_13,16,24,543,0,401,0,33.9375
qftentangled_indep_qiskit_7,2,33,202,0,135,67,101.0
qftentangled_indep_qiskit_7,4,34,202,0,106,26,50.5
qftentangled_indep_qiskit_7,8,21,202,0,100,0,25.25
qftentangled_indep_qiskit_7,16,21,202,0,100,0,12.625
qftentangled_indep_qiskit_15,2,36,802,0,547,255,401.0
qftentangled_indep_qiskit_15,4,36,802,0,526,18,200.5
qftentangled_indep_qiskit_15,8,32,802,0,522,1,100.25
qftentangled_indep_qiskit_15,16,33,802,0,521,0,50.125
qftentangled_indep_qiskit_29,2,373,2776,0,1842,934,1388.0
qftentangled_indep_qiskit_29,4,533,2776,0,1551,288,694.0
qftentangled_indep_qiskit_29,8,432,2776,0,1415,127,347.0
qftentangled_indep_qiskit_29,16,252,2776,0,1366,6,173.5
ghz_indep_qiskit_27,2,43,211,0,136,75,105.5
ghz_indep_qiskit_27,4,71,211,0,100,36,52.75
ghz_indep_qiskit_27,8,71,211,0,82,18,26.375
ghz_indep_qiskit_27,16,37,211,0,73,2,13.1875
ghz_indep_qiskit_33,2,59,259,0,160,99,129.5
ghz_indep_qiskit_33,4,101,259,0,112,48,64.75
ghz_indep_qiskit_33,8,107,259,0,88,24,32.375
ghz_indep_qiskit_33,16,73,259,0,76,5,16.1875
qpeinexact_indep_qiskit_76,2,38,17624,0,17548,76,8812.0
qpeinexact_indep_qiskit_76,4,57,17624,0,17510,38,4406.0
qpeinexact_indep_qiskit_76,8,135,17624,0,17491,19,2203.0
qpeinexact_indep_qiskit_76,16,131,17624,0,17482,9,1101.5
qpeinexact_indep_qiskit_62,2,31,11772,0,11710,62,5886.0
qpeinexact_indep_qiskit_62,4,105,11772,0,11679,31,2943.0
qpeinexact_indep_qiskit_62,8,108,11772,0,11664,15,1471.5
qpeinexact_indep_qiskit_62,16,104,11772,0,11656,7,735.75
qft_indep_qiskit_107,2,188,34665,0,33501,1164,17332.5
qft_indep_qiskit_107,4,218,34665,0,33437,61,8666.25
qft_indep_qiskit_107,8,213,34665,0,33414,14,4333.125
qft_indep_qiskit_107,16,220,34665,0,33407,6,2166.5625
random_indep_qiskit_107,2,1138,99839,0,98444,1395,49919.5
random_indep_qiskit_107,4,1312,99839,0,97751,653,24959.75
random_indep_qiskit_107,8,1212,99839,0,97451,191,12479.875
random_indep_qiskit_107,16,916,99839,0,97332,58,6239.9375
graphstate_indep_qiskit_47,2,125,423,0,215,208,211.5
graphstate_indep_qiskit_47,4,171,423,0,119,82,105.75
graphstate_indep_qiskit_47,8,183,423,0,75,31,52.875
graphstate_indep_qiskit_47,16,174,423,0,58,14,26.4375
ghz_indep_qiskit_4,2,5,27,0,14,13,13.5
ghz_indep_qiskit_4,4,3,27,0,9,2,6.75
ghz_indep_qiskit_4,8,3,27,0,9,0,3.375
ghz_indep_qiskit_4,16,6,27,0,3,0,1.6875
qaoa_indep_qiskit_14,2,38,238,0,158,80,119.0
qaoa_indep_qiskit_14,4,61,238,0,106,28,59.5
qaoa_indep_qiskit_14,8,70,238,0,88,11,29.75
qaoa_indep_qiskit_14,16,15,238,0,79,0,14.875
wstate_indep_qiskit_13,2,21,195,0,156,39,97.5
wstate_indep_qiskit_13,4,20,195,0,147,6,48.75
wstate_indep_qiskit_13,8,18,195,0,144,3,24.375
wstate_indep_qiskit_13,16,14,195,0,142,0,12.1875
graphstate_indep_qiskit_53,2,133,477,0,239,238,238.5
graphstate_indep_qiskit_53,4,205,477,0,134,83,119.25
graphstate_indep_qiskit_53,8,196,477,0,84,34,59.625
graphstate_indep_qiskit_53,16,157,477,0,65,14,29.8125
random_indep_qiskit_113,2,1218,112565,0,111062,1503,56282.5
random_indep_qiskit_113,4,1309,112565,0,110263,703,28141.25
random_indep_qiskit_113,8,1232,112565,0,109994,179,14070.625
random_indep_qiskit_113,16,1117,112565,0,109886,72,7035.3125
qft_indep_qiskit_113,2,300,38643,0,37260,1383,19321.5
qft_indep_qiskit_113,4,379,38643,0,37098,159,9660.75
qft_indep_qiskit_113,8,340,38643,0,37026,63,4830.375
qft_indep_qiskit_113,16,283,38643,0,37007,7,2415.1875
qnn_indep_qiskit_23,2,33,6848,0,6825,23,3424.0
qnn_indep_qiskit_23,4,36,6848,0,6814,11,1712.0
qnn_indep_qiskit_23,8,35,6848,0,6808,5,856.0
qnn_indep_qiskit_23,16,29,6848,0,6805,2,428.0
qnn_indep_qiskit_37,2,54,17754,0,17717,37,8877.0
qnn_indep_qiskit_37,4,61,17754,0,17699,18,4438.5
qnn_indep_qiskit_37,8,61,17754,0,17690,9,2219.25
qnn_indep_qiskit_37,16,56,17754,0,17685,4,1109.625
ghz_indep_qiskit_125,2,108,995,0,843,152,497.5
ghz_indep_qiskit_125,4,182,995,0,768,75,248.75
ghz_indep_qiskit_125,8,198,995,0,731,37,124.375
ghz_indep_qiskit_125,16,259,995,0,512,27,62.1875
qpeinexact_indep_qiskit_89,2,132,24114,0,24025,89,12057.0
qpeinexact_indep_qiskit_89,4,152,24114,0,23981,44,6028.5
qpeinexact_indep_qiskit_89,8,159,24114,0,23959,22,3014.25
qpeinexact_indep_qiskit_89,16,156,24114,0,23948,11,1507.125
graphstate_indep_qiskit_84,2,148,756,0,388,368,378.0
graphstate_indep_qiskit_84,4,307,756,0,237,151,189.0
graphstate_indep_qiskit_84,8,357,756,0,157,71,94.5
graphstate_indep_qiskit_84,16,370,756,0,116,30,47.25
graphstate_indep_qiskit_90,2,180,810,0,419,391,405.0
graphstate_indep_qiskit_90,4,454,810,0,238,174,202.5
graphstate_indep_qiskit_90,8,357,810,0,143,79,101.25
graphstate_indep_qiskit_90,16,375,810,0,96,31,50.625
ghz_indep_qiskit_119,2,94,947,0,819,128,473.5
ghz_indep_qiskit_119,4,155,947,0,756,63,236.75
ghz_indep_qiskit_119,8,162,947,0,725,31,118.375
ghz_indep_qiskit_119,16,236,947,0,493,26,59.1875
graphstate_indep_qiskit_86,2,169,774,0,412,362,387.0
graphstate_indep_qiskit_86,4,381,774,0,231,159,193.5
graphstate_indep_qiskit_86,8,370,774,0,140,69,96.75
graphstate_indep_qiskit_86,16,341,774,0,99,27,48.375
graphstate_indep_qiskit_92,2,177,828,0,425,403,414.0
graphstate_indep_qiskit_92,4,339,828,0,227,176,207.0
graphstate_indep_qiskit_92,8,414,828,0,130,79,103.5
graphstate_indep_qiskit_92,16,365,828,0,85,34,51.75
qnn_indep_qiskit_21,2,30,5706,0,5685,21,2853.0
qnn_indep_qiskit_21,4,33,5706,0,5675,10,1426.5
qnn_indep_qiskit_21,8,31,5706,0,5670,5,713.25
qnn_indep_qiskit_21,16,25,5706,0,5667,2,356.625
ghz_indep_qiskit_127,2,112,1011,0,851,160,505.5
ghz_indep_qiskit_127,4,190,1011,0,772,79,252.75
ghz_indep_qiskit_127,8,210,1011,0,733,39,126.375
ghz_indep_qiskit_127,16,264,1011,0,520,28,63.1875
qnn_indep_qiskit_35,2,51,15884,0,15849,35,7942.0
qnn_indep_qiskit_35,4,57,15884,0,15832,17,3971.0
qnn_indep_qiskit_35,8,58,15884,0,15823,8,1985.5
qnn_indep_qiskit_35,16,52,15884,0,15819,4,992.75
qaoa_indep_qiskit_16,2,31,272,0,195,77,136.0
qaoa_indep_qiskit_16,4,31,272,0,156,16,68.0
qaoa_indep_qiskit_16,8,28,272,0,146,5,34.0
qaoa_indep_qiskit_16,16,21,272,0,142,2,17.0
ghz_indep_qiskit_6,2,11,43,0,22,21,21.5
ghz_indep_qiskit_6,4,10,43,0,12,10,10.75
ghz_indep_qiskit_6,8,5,43,0,9,0,5.375
ghz_indep_qiskit_6,16,5,43,0,9,0,2.6875
graphstate_indep_qiskit_45,2,124,405,0,214,191,202.5
graphstate_indep_qiskit_45,4,169,405,0,125,74,101.25
graphstate_indep_qiskit_45,8,202,405,0,84,33,50.625
graphstate_indep_qiskit_45,16,116,405,0,65,9,25.3125
random_indep_qiskit_105,2,977,94437,0,92811,1626,47218.5
random_indep_qiskit_105,4,1259,94437,0,92264,462,23609.25
random_indep_qiskit_105,8,920,94437,0,91941,138,11804.625
random_indep_qiskit_105,16,802,94437,0,91861,51,5902.3125
qpeinexact_indep_qiskit_48,2,24,7096,0,7048,48,3548.0
qpeinexact_indep_qiskit_48,4,36,7096,0,7024,24,1774.0
qpeinexact_indep_qiskit_48,8,42,7096,0,7012,12,887.0
qpeinexact_indep_qiskit_48,16,45,7096,0,7006,6,443.5
qft_indep_qiskit_105,2,168,33387,0,32272,1115,16693.5
qft_indep_qiskit_105,4,193,33387,0,32228,41,8346.75
qft_indep_qiskit_105,8,201,33387,0,32213,13,4173.375
qft_indep_qiskit_105,16,207,33387,0,32207,6,2086.6875
qft_indep_qiskit_111,2,254,37293,0,35995,1298,18646.5
qft_indep_qiskit_111,4,314,37293,0,35872,120,9323.25
qft_indep_qiskit_111,8,278,37293,0,35819,43,4661.625
qft_indep_qiskit_111,16,258,37293,0,35807,6,2330.8125
random_indep_qiskit_111,2,1032,106929,0,105134,1795,53464.5
random_indep_qiskit_111,4,1188,106929,0,104454,649,26732.25
random_indep_qiskit_111,8,1088,106929,0,104217,184,13366.125
random_indep_qiskit_111,16,846,106929,0,104110,48,6683.0625
graphstate_indep_qiskit_51,2,127,459,0,240,219,229.5
graphstate_indep_qiskit_51,4,190,459,0,144,86,114.75
graphstate_indep_qiskit_51,8,205,459,0,91,33,57.375
graphstate_indep_qiskit_51,16,143,459,0,69,11,28.6875
wstate_indep_qiskit_11,2,15,163,0,130,33,81.5
wstate_indep_qiskit_11,4,16,163,0,125,5,40.75
wstate_indep_qiskit_11,8,14,163,0,122,2,20.375
wstate_indep_qiskit_11,16,11,163,0,121,0,10.1875
graphstate_indep_qiskit_79,2,219,711,0,359,352,355.5
graphstate_indep_qiskit_79,4,378,711,0,192,149,177.75
graphstate_indep_qiskit_79,8,361,711,0,113,63,88.875
graphstate_indep_qiskit_79,16,280,711,0,81,24,44.4375
wstate_indep_qiskit_39,2,214,611,0,364,247,305.5
wstate_indep_qiskit_39,4,269,611,0,245,119,152.75
wstate_indep_qiskit_39,8,299,611,0,186,59,76.375
wstate_indep_qiskit_39,16,224,611,0,157,16,38.1875
qpeinexact_indep_qiskit_74,2,37,16716,0,16642,74,8358.0
qpeinexact_indep_qiskit_74,4,126,16716,0,16605,37,4179.0
qpeinexact_indep_qiskit_74,8,131,16716,0,16587,18,2089.5
qpeinexact_indep_qiskit_74,16,127,16716,0,16578,9,1044.75
qpeinexact_indep_qiskit_60,2,30,11032,0,10972,60,5516.0
qpeinexact_indep_qiskit_60,4,45,11032,0,10942,30,2758.0
qpeinexact_indep_qiskit_60,8,105,11032,0,10927,15,1379.0
qpeinexact_indep_qiskit_60,16,100,11032,0,10920,7,689.5
ghz_indep_qiskit_25,2,37,195,0,128,67,97.5
ghz_indep_qiskit_25,4,61,195,0,96,32,48.75
ghz_indep_qiskit_25,8,59,195,0,80,16,24.375
ghz_indep_qiskit_25,16,24,195,0,72,1,12.1875
ghz_indep_qiskit_31,2,55,243,0,152,91,121.5
