circuit,overhead,cut_cost,num_qubits,num_nodes,num_hyperedges,k,cap
ae_indep_qiskit_46,1.1,77,6753,0,0,4,1857
ae_indep_qiskit_46,1.2,77,6753,0,0,4,2025
ae_indep_qiskit_46,1.3,77,6753,0,0,4,2194
ae_indep_qiskit_46,1.5,77,6753,0,0,4,2532
ae_indep_qiskit_46,2.0,77,6753,0,0,4,3376
dj_indep_qiskit_37,1.0,61,362,0,0,4,90
dj_indep_qiskit_37,1.1,61,362,0,0,4,99
dj_indep_qiskit_37,1.2,61,362,0,0,4,108
dj_indep_qiskit_37,1.3,61,362,0,0,4,117
dj_indep_qiskit_37,1.5,61,362,0,0,4,135
dj_indep_qiskit_37,2.0,61,362,0,0,4,181
qpeinexact_indep_qiskit_122,1.0,210,45132,0,0,4,11283
qpeinexact_indep_qiskit_122,1.1,210,45132,0,0,4,12411
qpeinexact_indep_qiskit_122,1.2,210,45132,0,0,4,13539
qpeinexact_indep_qiskit_122,1.3,210,45132,0,0,4,14667
qpeinexact_indep_qiskit_122,1.5,210,45132,0,0,4,16924
qpeinexact_indep_qiskit_122,2.0,210,45132,0,0,4,22566
realamprandom_indep_qiskit_112,1.0,84,112560,0,0,4,28140
realamprandom_indep_qiskit_112,1.1,84,112560,0,0,4,30954
realamprandom_indep_qiskit_112,1.2,84,112560,0,0,4,33768
realamprandom_indep_qiskit_112,1.3,84,112560,0,0,4,36582
realamprandom_indep_qiskit_112,1.5,84,112560,0,0,4,42210
realamprandom_indep_qiskit_112,2.0,84,112560,0,0,4,56280
dj_indep_qiskit_36,1.0,27,352,0,0,4,88
dj_indep_qiskit_36,1.1,27,352,0,0,4,96
dj_indep_qiskit_36,1.2,27,352,0,0,4,105
dj_indep_qiskit_36,1.3,27,352,0,0,4,114
dj_indep_qiskit_36,1.5,27,352,0,0,4,132
dj_indep_qiskit_36,2.0,27,352,0,0,4,176
ae_indep_qiskit_47,1.0,78,7041,0,0,4,1760
ae_indep_qiskit_47,1.1,78,7041,0,0,4,1936
ae_indep_qiskit_47,1.2,78,7041,0,0,4,2112
ae_indep_qiskit_47,1.3,78,7041,0,0,4,2288
ae_indep_qiskit_47,1.5,78,7041,0,0,4,2640
ae_indep_qiskit_47,2.0,78,7041,0,0,4,3520
dj_indep_qiskit_22,1.0,35,212,0,0,4,53
dj_indep_qiskit_22,1.1,35,212,0,0,4,58
dj_indep_qiskit_22,1.2,35,212,0,0,4,63
dj_indep_qiskit_22,1.3,35,212,0,0,4,68
dj_indep_qiskit_22,1.5,35,212,0,0,4,79
dj_indep_qiskit_22,2.0,35,212,0,0,4,106
ae_indep_qiskit_53,1.0,89,8895,0,0,4,2223
ae_indep_qiskit_53,1.1,89,8895,0,0,4,2446
ae_indep_qiskit_53,1.2,89,8895,0,0,4,2668
ae_indep_qiskit_53,1.3,89,8895,0,0,4,2890
ae_indep_qiskit_53,1.5,89,8895,0,0,4,3335
ae_indep_qiskit_53,2.0,89,8895,0,0,4,4447
realamprandom_indep_qiskit_14,1.0,21,1722,0,0,4,430
realamprandom_indep_qiskit_14,1.1,21,1722,0,0,4,473
realamprandom_indep_qiskit_14,1.2,21,1722,0,0,4,516
realamprandom_indep_qiskit_14,1.3,21,1722,0,0,4,559
realamprandom_indep_qiskit_14,1.5,21,1722,0,0,4,645
realamprandom_indep_qiskit_14,2.0,21,1722,0,0,4,861
realamprandom_indep_qiskit_106,1.0,182,100806,0,0,4,25201
realamprandom_indep_qiskit_106,1.1,182,100806,0,0,4,27721
realamprandom_indep_qiskit_106,1.2,182,100806,0,0,4,30241
realamprandom_indep_qiskit_106,1.3,182,100806,0,0,4,32761
realamprandom_indep_qiskit_106,1.5,182,100806,0,0,4,37802
realamprandom_indep_qiskit_106,2.0,182,100806,0,0,4,50403
pricingput_indep_qiskit_25,1.0,36,28904,0,0,4,7226
pricingput_indep_qiskit_25,1.1,36,28904,0,0,4,7948
pricingput_indep_qiskit_25,1.2,36,28904,0,0,4,8671
pricingput_indep_qiskit_25,1.3,36,28904,0,0,4,9393
pricingput_indep_qiskit_25,1.5,36,28904,0,0,4,10839
pricingput_indep_qiskit_25,2.0,36,28904,0,0,4,14452
random_indep_qiskit_73,1.0,711,46326,0,0,4,11581
random_indep_qiskit_73,1.1,711,46326,0,0,4,12739
random_indep_qiskit_73,1.2,711,46326,0,0,4,13897
random_indep_qiskit_73,1.3,711,46326,0,0,4,15055
random_indep_qiskit_73,1.5,711,46326,0,0,4,17372
random_indep_qiskit_73,2.0,711,46326,0,0,4,23163
wstate_indep_qiskit_3,1.0,3,35,0,0,4,8
wstate_indep_qiskit_3,1.1,3,35,0,0,4,9
wstate_indep_qiskit_3,1.2,3,35,0,0,4,10
wstate_indep_qiskit_3,1.3,3,35,0,0,4,11
wstate_indep_qiskit_3,1.5,3,35,0,0,4,13
wstate_indep_qiskit_3,2.0,3,35,0,0,4,17
su2random_indep_qiskit_86,1.0,147,66306,0,0,4,16576
su2random_indep_qiskit_86,1.1,147,66306,0,0,4,18234
su2random_indep_qiskit_86,1.2,147,66306,0,0,4,19891
su2random_indep_qiskit_86,1.3,147,66306,0,0,4,21549
su2random_indep_qiskit_86,1.5,147,66306,0,0,4,24864
su2random_indep_qiskit_86,2.0,147,66306,0,0,4,33153
realamprandom_indep_qiskit_28,1.0,21,6972,0,0,4,1743
realamprandom_indep_qiskit_28,1.1,21,6972,0,0,4,1917
realamprandom_indep_qiskit_28,1.2,21,6972,0,0,4,2091
realamprandom_indep_qiskit_28,1.3,21,6972,0,0,4,2265
realamprandom_indep_qiskit_28,1.5,21,6972,0,0,4,2614
realamprandom_indep_qiskit_28,2.0,21,6972,0,0,4,3486
su2random_indep_qiskit_92,1.0,69,75900,0,0,4,18975
su2random_indep_qiskit_92,1.1,69,75900,0,0,4,20872
su2random_indep_qiskit_92,1.2,69,75900,0,0,4,22770
su2random_indep_qiskit_92,1.3,69,75900,0,0,4,24667
su2random_indep_qiskit_92,1.5,69,75900,0,0,4,28462
su2random_indep_qiskit_92,2.0,69,75900,0,0,4,37950
random_indep_qiskit_67,1.0,704,39319,0,0,4,9829
random_indep_qiskit_67,1.1,704,39319,0,0,4,10812
random_indep_qiskit_67,1.2,704,39319,0,0,4,11795
random_indep_qiskit_67,1.3,704,39319,0,0,4,12778
random_indep_qiskit_67,1.5,704,39319,0,0,4,14744
random_indep_qiskit_67,2.0,704,39319,0,0,4,19659
pricingput_indep_qiskit_19,1.0,1436,4438,0,0,4,1109
pricingput_indep_qiskit_19,1.1,1436,4438,0,0,4,1220
pricingput_indep_qiskit_19,1.2,1436,4438,0,0,4,1331
pricingput_indep_qiskit_19,1.3,1436,4438,0,0,4,1442
pricingput_indep_qiskit_19,1.5,1436,4438,0,0,4,1664
pricingput_indep_qiskit_19,2.0,1436,4438,0,0,4,2219
ae_indep_qiskit_84,1.0,63,21915,0,0,4,5478
ae_indep_qiskit_84,1.1,63,21915,0,0,4,6026
ae_indep_qiskit_84,1.2,63,21915,0,0,4,6574
ae_indep_qiskit_84,1.3,63,21915,0,0,4,7122
ae_indep_qiskit_84,1.5,63,21915,0,0,4,8218
ae_indep_qiskit_84,2.0,63,21915,0,0,4,10957
ae_indep_qiskit_125,1.0,215,47991,0,0,4,11997
ae_indep_qiskit_125,1.1,215,47991,0,0,4,13197
ae_indep_qiskit_125,1.2,215,47991,0,0,4,14397
ae_indep_qiskit_125,1.3,215,47991,0,0,4,15597
ae_indep_qiskit_125,1.5,215,47991,0,0,4,17996
ae_indep_qiskit_125,2.0,215,47991,0,0,4,23995
su2random_indep_qiskit_79,1.0,134,55932,0,0,4,13983
su2random_indep_qiskit_79,1.1,134,55932,0,0,4,15381
su2random_indep_qiskit_79,1.2,134,55932,0,0,4,16779
su2random_indep_qiskit_79,1.3,134,55932,0,0,4,18177
su2random_indep_qiskit_79,1.5,134,55932,0,0,4,20974
su2random_indep_qiskit_79,2.0,134,55932,0,0,4,27966
ae_indep_qiskit_90,1.0,154,25101,0,0,4,6275
ae_indep_qiskit_90,1.1,154,25101,0,0,4,6902
ae_indep_qiskit_90,1.2,154,25101,0,0,4,7530
ae_indep_qiskit_90,1.3,154,25101,0,0,4,8157
ae_indep_qiskit_90,1.5,154,25101,0,0,4,9412
ae_indep_qiskit_90,2.0,154,25101,0,0,4,12550
random_indep_qiskit_98,1.0,894,82456,0,0,4,20614
random_indep_qiskit_98,1.1,894,82456,0,0,4,22675
random_indep_qiskit_98,1.2,894,82456,0,0,4,24736
random_indep_qiskit_98,1.3,894,82456,0,0,4,26798
random_indep_qiskit_98,1.5,894,82456,0,0,4,30921
random_indep_qiskit_98,2.0,894,82456,0,0,4,41228
su2random_indep_qiskit_45,1.0,75,18090,0,0,4,4522
su2random_indep_qiskit_45,1.1,75,18090,0,0,4,4974
su2random_indep_qiskit_45,1.2,75,18090,0,0,4,5427
su2random_indep_qiskit_45,1.3,75,18090,0,0,4,5879
su2random_indep_qiskit_45,1.5,75,18090,0,0,4,6783
su2random_indep_qiskit_45,2.0,75,18090,0,0,4,9045
ae_indep_qiskit_119,1.0,204,43545,0,0,4,10886
ae_indep_qiskit_119,1.1,204,43545,0,0,4,11974
ae_indep_qiskit_119,1.2,204,43545,0,0,4,13063
ae_indep_qiskit_119,1.3,204,43545,0,0,4,14152
ae_indep_qiskit_119,1.5,204,43545,0,0,4,16329
ae_indep_qiskit_119,2.0,204,43545,0,0,4,21772
qpeinexact_indep_qiskit_3,1.0,2,34,0,0,4,8
qpeinexact_indep_qiskit_3,1.1,2,34,0,0,4,9
qpeinexact_indep_qiskit_3,1.2,2,34,0,0,4,10
qpeinexact_indep_qiskit_3,1.3,2,34,0,0,4,11
qpeinexact_indep_qiskit_3,1.5,2,34,0,0,4,12
qpeinexact_indep_qiskit_3,2.0,2,34,0,0,4,17
su2random_indep_qiskit_51,1.0,85,23256,0,0,4,5814
su2random_indep_qiskit_51,1.1,85,23256,0,0,4,6395
su2random_indep_qiskit_51,1.2,85,23256,0,0,4,6976
su2random_indep_qiskit_51,1.3,85,23256,0,0,4,7558
su2random_indep_qiskit_51,1.5,85,23256,0,0,4,8721
su2random_indep_qiskit_51,2.0,85,23256,0,0,4,11628
qpeexact_indep_qiskit_55,1.0,92,9290,0,0,4,2322
qpeexact_indep_qiskit_55,1.1,92,9290,0,0,4,2554
qpeexact_indep_qiskit_55,1.2,92,9290,0,0,4,2787
qpeexact_indep_qiskit_55,1.3,92,9290,0,0,4,3019
qpeexact_indep_qiskit_55,1.5,92,9290,0,0,4,3483
qpeexact_indep_qiskit_55,2.0,92,9290,0,0,4,4645
twolocalrandom_indep_qiskit_117,1.0,201,122850,0,0,4,30712
twolocalrandom_indep_qiskit_117,1.1,201,122850,0,0,4,33783
twolocalrandom_indep_qiskit_117,1.2,201,122850,0,0,4,36855
twolocalrandom_indep_qiskit_117,1.3,201,122850,0,0,4,39926
twolocalrandom_indep_qiskit_117,1.5,201,122850,0,0,4,46068
twolocalrandom_indep_qiskit_117,2.0,201,122850,0,0,4,61425
qpeexact_indep_qiskit_41,1.0,68,5202,0,0,4,1300
qpeexact_indep_qiskit_41,1.1,68,5202,0,0,4,1430
qpeexact_indep_qiskit_41,1.2,68,5202,0,0,4,1560
qpeexact_indep_qiskit_41,1.3,68,5202,0,0,4,1690
qpeexact_indep_qiskit_41,1.5,68,5202,0,0,4,1950
qpeexact_indep_qiskit_41,2.0,68,5202,0,0,4,2601
twolocalrandom_indep_qiskit_103,1.0,176,95172,0,0,4,23793
twolocalrandom_indep_qiskit_103,1.1,176,95172,0,0,4,26172
twolocalrandom_indep_qiskit_103,1.2,176,95172,0,0,4,28551
twolocalrandom_indep_qiskit_103,1.3,176,95172,0,0,4,30930
twolocalrandom_indep_qiskit_103,1.5,176,95172,0,0,4,35689
twolocalrandom_indep_qiskit_103,2.0,176,95172,0,0,4,47586
twolocalrandom_indep_qiskit_35,1.0,57,10920,0,0,4,2730
twolocalrandom_indep_qiskit_35,1.1,57,10920,0,0,4,3003
twolocalrandom_indep_qiskit_35,1.2,57,10920,0,0,4,3276
twolocalrandom_indep_qiskit_35,1.3,57,10920,0,0,4,3549
twolocalrandom_indep_qiskit_35,1.5,57,10920,0,0,4,4095
twolocalrandom_indep_qiskit_35,2.0,57,10920,0,0,4,5460
qpeexact_indep_qiskit_69,1.0,117,14554,0,0,4,3638
qpeexact_indep_qiskit_69,1.1,117,14554,0,0,4,4002
qpeexact_indep_qiskit_69,1.2,117,14554,0,0,4,4366
qpeexact_indep_qiskit_69,1.3,117,14554,0,0,4,4730
qpeexact_indep_qiskit_69,1.5,117,14554,0,0,4,5457
qpeexact_indep_qiskit_69,2.0,117,14554,0,0,4,7277
twolocalrandom_indep_qiskit_21,1.0,33,3906,0,0,4,976
twolocalrandom_indep_qiskit_21,1.1,33,3906,0,0,4,1074
twolocalrandom_indep_qiskit_21,1.2,33,3906,0,0,4,1171
twolocalrandom_indep_qiskit_21,1.3,33,3906,0,0,4,1269
twolocalrandom_indep_qiskit_21,1.5,33,3906,0,0,4,1464
twolocalrandom_indep_qiskit_21,2.0,33,3906,0,0,4,1953
qpeexact_indep_qiskit_8,1.0,6,216,0,0,4,54
qpeexact_indep_qiskit_8,1.1,6,216,0,0,4,59
qpeexact_indep_qiskit_8,1.2,6,216,0,0,4,64
qpeexact_indep_qiskit_8,1.3,6,216,0,0,4,70
qpeexact_indep_qiskit_8,1.5,6,216,0,0,4,81
qpeexact_indep_qiskit_8,2.0,6,216,0,0,4,108
wstate_indep_qiskit_107,1.0,212,1699,0,0,4,424
wstate_indep_qiskit_107,1.1,212,1699,0,0,4,467
wstate_indep_qiskit_107,1.2,212,1699,0,0,4,509
wstate_indep_qiskit_107,1.3,212,1699,0,0,4,552
wstate_indep_qiskit_107,1.5,212,1699,0,0,4,637
wstate_indep_qiskit_107,2.0,212,1699,0,0,4,849
qpeexact_indep_qiskit_96,1.0,72,28024,0,0,4,7006
qpeexact_indep_qiskit_96,1.1,72,28024,0,0,4,7706
qpeexact_indep_qiskit_96,1.2,72,28024,0,0,4,8407
qpeexact_indep_qiskit_96,1.3,72,28024,0,0,4,9107
qpeexact_indep_qiskit_96,1.5,72,28024,0,0,4,10509
qpeexact_indep_qiskit_96,2.0,72,28024,0,0,4,14012
qpeexact_indep_qiskit_82,1.0,140,20492,0,0,4,5123
qpeexact_indep_qiskit_82,1.1,140,20492,0,0,4,5635
qpeexact_indep_qiskit_82,1.2,140,20492,0,0,4,6147
qpeexact_indep_qiskit_82,1.3,140,20492,0,0,4,6659
qpeexact_indep_qiskit_82,1.5,140,20492,0,0,4,7684
qpeexact_indep_qiskit_82,2.0,140,20492,0,0,4,10246
pricingcall_indep_qiskit_23,1.0,29,15224,0,0,4,3806
pricingcall_indep_qiskit_23,1.1,29,15224,0,0,4,4186
pricingcall_indep_qiskit_23,1.2,29,15224,0,0,4,4567
pricingcall_indep_qiskit_23,1.3,29,15224,0,0,4,4947
pricingcall_indep_qiskit_23,1.5,29,15224,0,0,4,5709
pricingcall_indep_qiskit_23,2.0,29,15224,0,0,4,7612
wstate_indep_qiskit_113,1.0,268,1795,0,0,4,448
wstate_indep_qiskit_113,1.1,268,1795,0,0,4,493
wstate_indep_qiskit_113,1.2,268,1795,0,0,4,538
wstate_indep_qiskit_113,1.3,268,1795,0,0,4,583
wstate_indep_qiskit_113,1.5,268,1795,0,0,4,673
wstate_indep_qiskit_113,2.0,268,1795,0,0,4,897
qft_indep_qiskit_76,1.0,7199,17556,0,0,4,4389
qft_indep_qiskit_76,1.1,7199,17556,0,0,4,4827
qft_indep_qiskit_76,1.2,7199,17556,0,0,4,5266
qft_indep_qiskit_76,1.3,7199,17556,0,0,4,5705
qft_indep_qiskit_76,1.5,7199,17556,0,0,4,6583
qft_indep_qiskit_76,2.0,7199,17556,0,0,4,8778
qftentangled_indep_qiskit_114,1.0,435,40009,0,0,4,10002
qftentangled_indep_qiskit_114,1.1,435,40009,0,0,4,11002
qftentangled_indep_qiskit_114,1.2,435,40009,0,0,4,12002
qftentangled_indep_qiskit_114,1.3,435,40009,0,0,4,13002
qftentangled_indep_qiskit_114,1.5,435,40009,0,0,4,15003
qftentangled_indep_qiskit_114,2.0,435,40009,0,0,4,20004
ghz_indep_qiskit_95,1.0,397,755,0,0,4,188
ghz_indep_qiskit_95,1.1,397,755,0,0,4,207
ghz_indep_qiskit_95,1.2,397,755,0,0,4,226
ghz_indep_qiskit_95,1.3,397,755,0,0,4,245
ghz_indep_qiskit_95,1.5,397,755,0,0,4,283
ghz_indep_qiskit_95,2.0,397,755,0,0,4,377
ghz_indep_qiskit_81,1.0,331,643,0,0,4,160
ghz_indep_qiskit_81,1.1,331,643,0,0,4,176
ghz_indep_qiskit_81,1.2,331,643,0,0,4,192
ghz_indep_qiskit_81,1.3,331,643,0,0,4,208
ghz_indep_qiskit_81,1.5,331,643,0,0,4,241
ghz_indep_qiskit_81,2.0,331,643,0,0,4,321
qftentangled_indep_qiskit_100,1.0,13609,30895,0,0,4,7723
qftentangled_indep_qiskit_100,1.1,13609,30895,0,0,4,8496
qftentangled_indep_qiskit_100,1.2,13609,30895,0,0,4,9268
qftentangled_indep_qiskit_100,1.3,13609,30895,0,0,4,10040
qftentangled_indep_qiskit_100,1.5,13609,30895,0,0,4,11585
qftentangled_indep_qiskit_100,2.0,13609,30895,0,0,4,15447
qft_indep_qiskit_62,1.0,4314,11718,0,0,4,2929
qft_indep_qiskit_62,1.1,4314,11718,0,0,4,3222
qft_indep_qiskit_62,1.2,4314,11718,0,0,4,3515
qft_indep_qiskit_62,1.3,4314,11718,0,0,4,3808
qft_indep_qiskit_62,1.5,4314,11718,0,0,4,4394
qft_indep_qiskit_62,2.0,4314,11718,0,0,4,5859
qftentangled_indep_qiskit_128,1.0,1325,50299,0,0,4,12574
qftentangled_indep_qiskit_128,1.1,1325,50299,0,0,4,13832
qftentangled_indep_qiskit_128,1.2,1325,50299,0,0,4,15089
qftentangled_indep_qiskit_128,1.3,1325,50299,0,0,4,16347
qftentangled_indep_qiskit_128,1.5,1325,50299,0,0,4,18862
qftentangled_indep_qiskit_128,2.0,1325,50299,0,0,4,25149
dj_indep_qiskit_112,1.0,84,1112,0,0,4,278
dj_indep_qiskit_112,1.1,84,1112,0,0,4,305
dj_indep_qiskit_112,1.2,84,1112,0,0,4,333
dj_indep_qiskit_112,1.3,84,1112,0,0,4,361
dj_indep_qiskit_112,1.5,84,1112,0,0,4,417
dj_indep_qiskit_112,2.0,84,1112,0,0,4,556
qftentangled_indep_qiskit_58,1.0,3657,10609,0,0,4,2652
qftentangled_indep_qiskit_58,1.1,3657,10609,0,0,4,2917
qftentangled_indep_qiskit_58,1.2,3657,10609,0,0,4,3182
qftentangled_indep_qiskit_58,1.3,3657,10609,0,0,4,3447
qftentangled_indep_qiskit_58,1.5,3657,10609,0,0,4,3978
qftentangled_indep_qiskit_58,2.0,3657,10609,0,0,4,5304
graphstate_indep_qiskit_113,1.0,460,1017,0,0,4,254
graphstate_indep_qiskit_113,1.1,460,1017,0,0,4,279
graphstate_indep_qiskit_113,1.2,460,1017,0,0,4,305
graphstate_indep_qiskit_113,1.3,460,1017,0,0,4,330
graphstate_indep_qiskit_113,1.5,460,1017,0,0,4,381
graphstate_indep_qiskit_113,2.0,460,1017,0,0,4,508
ghz_indep_qiskit_56,1.0,211,443,0,0,4,110
ghz_indep_qiskit_56,1.1,211,443,0,0,4,121
ghz_indep_qiskit_56,1.2,211,443,0,0,4,132
ghz_indep_qiskit_56,1.3,211,443,0,0,4,143
ghz_indep_qiskit_56,1.5,211,443,0,0,4,166
ghz_indep_qiskit_56,2.0,211,443,0,0,4,221
ghz_indep_qiskit_42,1.0,145,331,0,0,4,82
ghz_indep_qiskit_42,1.1,145,331,0,0,4,91
ghz_indep_qiskit_42,1.2,145,331,0,0,4,99
ghz_indep_qiskit_42,1.3,145,331,0,0,4,107
ghz_indep_qiskit_42,1.5,145,331,0,0,4,124
ghz_indep_qiskit_42,2.0,145,331,0,0,4,165
graphstate_indep_qiskit_107,1.0,544,963,0,0,4,240
graphstate_indep_qiskit_107,1.1,544,963,0,0,4,264
graphstate_indep_qiskit_107,1.2,544,963,0,0,4,288
graphstate_indep_qiskit_107,1.3,544,963,0,0,4,312
graphstate_indep_qiskit_107,1.5,544,963,0,0,4,361
graphstate_indep_qiskit_107,2.0,544,963,0,0,4,481
portfolioqaoa_indep_qiskit_11,1.0,15,1056,0,0,4,264
portfolioqaoa_indep_qiskit_11,1.1,15,1056,0,0,4,290
portfolioqaoa_indep_qiskit_11,1.2,15,1056,0,0,4,316
portfolioqaoa_indep_qiskit_11,1.3,15,1056,0,0,4,343
portfolioqaoa_indep_qiskit_11,1.5,15,1056,0,0,4,396
portfolioqaoa_indep_qiskit_11,2.0,15,1056,0,0,4,528
dj_indep_qiskit_106,1.0,182,1052,0,0,4,263
dj_indep_qiskit_106,1.1,182,1052,0,0,4,289
dj_indep_qiskit_106,1.2,182,1052,0,0,4,315
dj_indep_qiskit_106,1.3,182,1052,0,0,4,341
dj_indep_qiskit_106,1.5,182,1052,0,0,4,394
dj_indep_qiskit_106,2.0,182,1052,0,0,4,526
qftentangled_indep_qiskit_64,1.0,4779,12859,0,0,4,3214
qftentangled_indep_qiskit_64,1.1,4779,12859,0,0,4,3536
qftentangled_indep_qiskit_64,1.2,4779,12859,0,0,4,3857
qftentangled_indep_qiskit_64,1.3,4779,12859,0,0,4,4179
qftentangled_indep_qiskit_64,1.5,4779,12859,0,0,4,4822
qftentangled_indep_qiskit_64,2.0,4779,12859,0,0,4,6429
qft_indep_qiskit_89,1.0,10343,24027,0,0,4,6006
qft_indep_qiskit_89,1.1,10343,24027,0,0,4,6607
qft_indep_qiskit_89,1.2,10343,24027,0,0,4,7208
qft_indep_qiskit_89,1.3,10343,24027,0,0,4,7808
qft_indep_qiskit_89,1.5,10343,24027,0,0,4,9010
qft_indep_qiskit_89,2.0,10343,24027,0,0,4,12013
qaoa_indep_qiskit_6,1.0,9,102,0,0,4,25
qaoa_indep_qiskit_6,1.1,9,102,0,0,4,28
qaoa_indep_qiskit_6,1.2,9,102,0,0,4,30
qaoa_indep_qiskit_6,1.3,9,102,0,0,4,33
qaoa_indep_qiskit_6,1.5,9,102,0,0,4,38
qaoa_indep_qiskit_6,2.0,9,102,0,0,4,51
qnn_indep_qiskit_104,1.0,78,140498,0,0,4,35124
qnn_indep_qiskit_104,1.1,78,140498,0,0,4,38636
qnn_indep_qiskit_104,1.2,78,140498,0,0,4,42149
qnn_indep_qiskit_104,1.3,78,140498,0,0,4,45661
qnn_indep_qiskit_104,1.5,78,140498,0,0,4,52686
qnn_indep_qiskit_104,2.0,78,140498,0,0,4,70249
qnn_indep_qiskit_110,1.0,189,157184,0,0,4,39296
qnn_indep_qiskit_110,1.1,189,157184,0,0,4,43225
qnn_indep_qiskit_110,1.2,189,157184,0,0,4,47155
qnn_indep_qiskit_110,1.3,189,157184,0,0,4,51084
qnn_indep_qiskit_110,1.5,189,157184,0,0,4,58944
qnn_indep_qiskit_110,2.0,189,157184,0,0,4,78592
qftentangled_indep_qiskit_70,1.0,5825,15325,0,0,4,3831
qftentangled_indep_qiskit_70,1.1,5825,15325,0,0,4,4214
qftentangled_indep_qiskit_70,1.2,5825,15325,0,0,4,4597
qftentangled_indep_qiskit_70,1.3,5825,15325,0,0,4,4980
qftentangled_indep_qiskit_70,1.5,5825,15325,0,0,4,5746
qftentangled_indep_qiskit_70,2.0,5825,15325,0,0,4,7662
wstate_indep_qiskit_76,1.0,558,1203,0,0,4,300
wstate_indep_qiskit_76,1.1,558,1203,0,0,4,330
wstate_indep_qiskit_76,1.2,558,1203,0,0,4,360
wstate_indep_qiskit_76,1.3,558,1203,0,0,4,390
wstate_indep_qiskit_76,1.5,558,1203,0,0,4,451
wstate_indep_qiskit_76,2.0,558,1203,0,0,4,601
graphstate_indep_qiskit_36,1.0,116,324,0,0,4,81
graphstate_indep_qiskit_36,1.1,116,324,0,0,4,89
graphstate_indep_qiskit_36,1.2,116,324,0,0,4,97
graphstate_indep_qiskit_36,1.3,116,324,0,0,4,105
graphstate_indep_qiskit_36,1.5,116,324,0,0,4,121
graphstate_indep_qiskit_36,2.0,116,324,0,0,4,162
wstate_indep_qiskit_62,1.0,492,979,0,0,4,244
wstate_indep_qiskit_62,1.1,492,979,0,0,4,269
wstate_indep_qiskit_62,1.2,492,979,0,0,4,293
wstate_indep_qiskit_62,1.3,492,979,0,0,4,318
wstate_indep_qiskit_62,1.5,492,979,0,0,4,367
wstate_indep_qiskit_62,2.0,492,979,0,0,4,489
graphstate_indep_qiskit_22,1.0,71,198,0,0,4,49
graphstate_indep_qiskit_22,1.1,71,198,0,0,4,54
graphstate_indep_qiskit_22,1.2,71,198,0,0,4,59
graphstate_indep_qiskit_22,1.3,71,198,0,0,4,64
graphstate_indep_qiskit_22,1.5,71,198,0,0,4,74
graphstate_indep_qiskit_22,2.0,71,198,0,0,4,99
qnn_indep_qiskit_91,1.0,155,107556,0,0,4,26889
qnn_indep_qiskit_91,1.1,155,107556,0,0,4,29577
qnn_indep_qiskit_91,1.2,155,107556,0,0,4,32266
qnn_indep_qiskit_91,1.3,155,107556,0,0,4,34955
qnn_indep_qiskit_91,1.5,155,107556,0,0,4,40333
qnn_indep_qiskit_91,2.0,155,107556,0,0,4,53778
qnn_indep_qiskit_85,1.0,145,93834,0,0,4,23458
qnn_indep_qiskit_85,1.1,145,93834,0,0,4,25804
qnn_indep_qiskit_85,1.2,145,93834,0,0,4,28150
qnn_indep_qiskit_85,1.3,145,93834,0,0,4,30496
qnn_indep_qiskit_85,1.5,145,93834,0,0,4,35187
qnn_indep_qiskit_85,2.0,145,93834,0,0,4,46917
qpeinexact_indep_qiskit_13,1.0,19,554,0,0,4,138
qpeinexact_indep_qiskit_13,1.1,19,554,0,0,4,152
qpeinexact_indep_qiskit_13,1.2,19,554,0,0,4,166
qpeinexact_indep_qiskit_13,1.3,19,554,0,0,4,180
qpeinexact_indep_qiskit_13,1.5,19,554,0,0,4,207
qpeinexact_indep_qiskit_13,2.0,19,554,0,0,4,277
twolocalrandom_indep_qiskit_7,1.0,8,420,0,0,4,105
twolocalrandom_indep_qiskit_7,1.1,8,420,0,0,4,115
twolocalrandom_indep_qiskit_7,1.2,8,420,0,0,4,126
twolocalrandom_indep_qiskit_7,1.3,8,420,0,0,4,136
twolocalrandom_indep_qiskit_7,1.5,8,420,0,0,4,157
twolocalrandom_indep_qiskit_7,2.0,8,420,0,0,4,210
wstate_indep_qiskit_89,1.0,754,1411,0,0,4,352
wstate_indep_qiskit_89,1.1,754,1411,0,0,4,388
wstate_indep_qiskit_89,1.2,754,1411,0,0,4,423
wstate_indep_qiskit_89,1.3,754,1411,0,0,4,458
wstate_indep_qiskit_89,1.5,754,1411,0,0,4,529
wstate_indep_qiskit_89,2.0,754,1411,0,0,4,705
qnn_indep_qiskit_52,1.0,39,35094,0,0,4,8773
qnn_indep_qiskit_52,1.1,39,35094,0,0,4,9650
qnn_indep_qiskit_52,1.2,39,35094,0,0,4,10528
qnn_indep_qiskit_52,1.3,39,35094,0,0,4,11405
qnn_indep_qiskit_52,1.5,39,35094,0,0,4,13160
qnn_indep_qiskit_52,2.0,39,35094,0,0,4,17547
qnn_indep_qiskit_46,1.0,77,27456,0,0,4,6864
qnn_indep_qiskit_46,1.1,77,27456,0,0,4,7550
qnn_indep_qiskit_46,1.2,77,27456,0,0,4,8236
qnn_indep_qiskit_46,1.3,77,27456,0,0,4,8923
qnn_indep_qiskit_46,1.5,77,27456,0,0,4,10296
qnn_indep_qiskit_46,2.0,77,27456,0,0,4,13728
qnn_indep_qiskit_50,1.0,84,32444,0,0,4,8111
