workload_file,origin,n_qubits,k_partitions,best_method,best_cost
dj_indep_qiskit_113.qasm,MQTBench,113,2,greedy_hdh,56
dj_indep_qiskit_113.qasm,MQTBench,113,3,greedy_hdh,75
dj_indep_qiskit_113.qasm,MQTBench,113,4,greedy_hdh,84
dj_indep_qiskit_114.qasm,MQTBench,114,2,greedy_hdh,57
dj_indep_qiskit_114.qasm,MQTBench,114,3,greedy_hdh,76
dj_indep_qiskit_114.qasm,MQTBench,114,4,greedy_hdh,85
dj_indep_qiskit_115.qasm,MQTBench,115,2,greedy_hdh,57
dj_indep_qiskit_115.qasm,MQTBench,115,3,greedy_hdh,76
dj_indep_qiskit_115.qasm,MQTBench,115,4,greedy_hdh,86
dj_indep_qiskit_116.qasm,MQTBench,116,2,greedy_hdh,58
dj_indep_qiskit_116.qasm,MQTBench,116,3,greedy_hdh,77
dj_indep_qiskit_116.qasm,MQTBench,116,4,greedy_hdh,87
dj_indep_qiskit_117.qasm,MQTBench,117,2,greedy_hdh,58
dj_indep_qiskit_117.qasm,MQTBench,117,3,greedy_hdh,78
dj_indep_qiskit_117.qasm,MQTBench,117,4,greedy_hdh,87
dj_indep_qiskit_118.qasm,MQTBench,118,2,greedy_hdh,59
dj_indep_qiskit_118.qasm,MQTBench,118,3,greedy_hdh,78
dj_indep_qiskit_118.qasm,MQTBench,118,4,greedy_hdh,88
dj_indep_qiskit_119.qasm,MQTBench,119,2,greedy_hdh,59
dj_indep_qiskit_119.qasm,MQTBench,119,3,greedy_hdh,79
dj_indep_qiskit_119.qasm,MQTBench,119,4,greedy_hdh,89
dj_indep_qiskit_120.qasm,MQTBench,120,2,greedy_hdh,60
dj_indep_qiskit_120.qasm,MQTBench,120,3,greedy_hdh,80
dj_indep_qiskit_120.qasm,MQTBench,120,4,greedy_hdh,90
dj_indep_qiskit_121.qasm,MQTBench,121,2,greedy_hdh,60
dj_indep_qiskit_121.qasm,MQTBench,121,3,greedy_hdh,80
dj_indep_qiskit_121.qasm,MQTBench,121,4,greedy_hdh,90
dj_indep_qiskit_122.qasm,MQTBench,122,2,greedy_hdh,61
dj_indep_qiskit_122.qasm,MQTBench,122,3,greedy_hdh,81
dj_indep_qiskit_122.qasm,MQTBench,122,4,greedy_hdh,91
dj_indep_qiskit_123.qasm,MQTBench,123,2,greedy_hdh,61
dj_indep_qiskit_123.qasm,MQTBench,123,3,greedy_hdh,82
dj_indep_qiskit_123.qasm,MQTBench,123,4,greedy_hdh,92
dj_indep_qiskit_124.qasm,MQTBench,124,2,greedy_hdh,62
dj_indep_qiskit_124.qasm,MQTBench,124,3,greedy_hdh,82
dj_indep_qiskit_124.qasm,MQTBench,124,4,greedy_hdh,93
dj_indep_qiskit_125.qasm,MQTBench,125,2,greedy_hdh,62
dj_indep_qiskit_125.qasm,MQTBench,125,3,greedy_hdh,83
dj_indep_qiskit_125.qasm,MQTBench,125,4,greedy_hdh,93
dj_indep_qiskit_126.qasm,MQTBench,126,2,greedy_hdh,63
dj_indep_qiskit_126.qasm,MQTBench,126,3,greedy_hdh,84
dj_indep_qiskit_126.qasm,MQTBench,126,4,greedy_hdh,94
dj_indep_qiskit_127.qasm,MQTBench,127,2,greedy_hdh,63
dj_indep_qiskit_127.qasm,MQTBench,127,3,greedy_hdh,84
dj_indep_qiskit_127.qasm,MQTBench,127,4,greedy_hdh,95
dj_indep_qiskit_128.qasm,MQTBench,128,2,greedy_hdh,64
dj_indep_qiskit_128.qasm,MQTBench,128,3,greedy_hdh,85
dj_indep_qiskit_128.qasm,MQTBench,128,4,greedy_hdh,96
dj_indep_qiskit_129.qasm,MQTBench,129,2,greedy_hdh,64
dj_indep_qiskit_129.qasm,MQTBench,129,3,greedy_hdh,86
dj_indep_qiskit_129.qasm,MQTBench,129,4,greedy_hdh,96
dj_indep_qiskit_130.qasm,MQTBench,130,2,greedy_hdh,65
dj_indep_qiskit_130.qasm,MQTBench,130,3,greedy_hdh,86
dj_indep_qiskit_130.qasm,MQTBench,130,4,greedy_hdh,97
dj_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,11
dj_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,14
dj_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,15
dj_indep_qiskit_22.qasm,MQTBench,22,2,greedy_hdh,11
dj_indep_qiskit_22.qasm,MQTBench,22,3,greedy_hdh,14
dj_indep_qiskit_22.qasm,MQTBench,22,4,greedy_hdh,16
dj_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,12
dj_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,15
dj_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,17
dj_indep_qiskit_24.qasm,MQTBench,24,2,greedy_hdh,12
dj_indep_qiskit_24.qasm,MQTBench,24,3,greedy_hdh,16
dj_indep_qiskit_24.qasm,MQTBench,24,4,greedy_hdh,18
dj_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,13
dj_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,16
dj_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,18
dj_indep_qiskit_26.qasm,MQTBench,26,2,greedy_hdh,13
dj_indep_qiskit_26.qasm,MQTBench,26,3,greedy_hdh,17
dj_indep_qiskit_26.qasm,MQTBench,26,4,greedy_hdh,19
dj_indep_qiskit_27.qasm,MQTBench,27,2,greedy_hdh,14
dj_indep_qiskit_27.qasm,MQTBench,27,3,greedy_hdh,18
dj_indep_qiskit_27.qasm,MQTBench,27,4,greedy_hdh,20
dj_indep_qiskit_28.qasm,MQTBench,28,2,greedy_hdh,14
dj_indep_qiskit_28.qasm,MQTBench,28,3,greedy_hdh,18
dj_indep_qiskit_28.qasm,MQTBench,28,4,greedy_hdh,21
dj_indep_qiskit_29.qasm,MQTBench,29,2,greedy_hdh,14
dj_indep_qiskit_29.qasm,MQTBench,29,3,greedy_hdh,20
dj_indep_qiskit_29.qasm,MQTBench,29,4,greedy_hdh,21
dj_indep_qiskit_30.qasm,MQTBench,30,2,greedy_hdh,15
dj_indep_qiskit_30.qasm,MQTBench,30,3,greedy_hdh,20
dj_indep_qiskit_30.qasm,MQTBench,30,4,greedy_hdh,22
dj_indep_qiskit_31.qasm,MQTBench,31,2,greedy_hdh,16
dj_indep_qiskit_31.qasm,MQTBench,31,3,greedy_hdh,22
dj_indep_qiskit_31.qasm,MQTBench,31,4,greedy_hdh,23
dj_indep_qiskit_32.qasm,MQTBench,32,2,greedy_hdh,16
dj_indep_qiskit_32.qasm,MQTBench,32,3,greedy_hdh,21
dj_indep_qiskit_32.qasm,MQTBench,32,4,greedy_hdh,24
dj_indep_qiskit_33.qasm,MQTBench,33,2,greedy_hdh,17
dj_indep_qiskit_33.qasm,MQTBench,33,3,greedy_hdh,22
dj_indep_qiskit_33.qasm,MQTBench,33,4,greedy_hdh,24
dj_indep_qiskit_34.qasm,MQTBench,34,2,greedy_hdh,17
dj_indep_qiskit_34.qasm,MQTBench,34,3,greedy_hdh,24
dj_indep_qiskit_34.qasm,MQTBench,34,4,greedy_hdh,25
dj_indep_qiskit_35.qasm,MQTBench,35,2,greedy_hdh,18
dj_indep_qiskit_35.qasm,MQTBench,35,3,greedy_hdh,24
dj_indep_qiskit_35.qasm,MQTBench,35,4,greedy_hdh,27
dj_indep_qiskit_36.qasm,MQTBench,36,2,greedy_hdh,18
dj_indep_qiskit_36.qasm,MQTBench,36,3,greedy_hdh,24
dj_indep_qiskit_36.qasm,MQTBench,36,4,greedy_hdh,27
dj_indep_qiskit_37.qasm,MQTBench,37,2,greedy_hdh,18
dj_indep_qiskit_37.qasm,MQTBench,37,3,greedy_hdh,24
dj_indep_qiskit_37.qasm,MQTBench,37,4,greedy_hdh,27
dj_indep_qiskit_38.qasm,MQTBench,38,2,greedy_hdh,19
dj_indep_qiskit_38.qasm,MQTBench,38,3,greedy_hdh,25
dj_indep_qiskit_38.qasm,MQTBench,38,4,greedy_hdh,28
dj_indep_qiskit_39.qasm,MQTBench,39,2,greedy_hdh,20
dj_indep_qiskit_39.qasm,MQTBench,39,3,greedy_hdh,26
dj_indep_qiskit_39.qasm,MQTBench,39,4,greedy_hdh,29
dj_indep_qiskit_40.qasm,MQTBench,40,2,greedy_hdh,20
dj_indep_qiskit_40.qasm,MQTBench,40,3,greedy_hdh,28
dj_indep_qiskit_40.qasm,MQTBench,40,4,greedy_hdh,30
dj_indep_qiskit_41.qasm,MQTBench,41,2,greedy_hdh,21
dj_indep_qiskit_41.qasm,MQTBench,41,3,greedy_hdh,28
dj_indep_qiskit_41.qasm,MQTBench,41,4,greedy_hdh,33
dj_indep_qiskit_42.qasm,MQTBench,42,2,greedy_hdh,21
dj_indep_qiskit_42.qasm,MQTBench,42,3,greedy_hdh,28
dj_indep_qiskit_42.qasm,MQTBench,42,4,greedy_hdh,31
dj_indep_qiskit_43.qasm,MQTBench,43,2,greedy_hdh,22
dj_indep_qiskit_43.qasm,MQTBench,43,3,greedy_hdh,30
dj_indep_qiskit_43.qasm,MQTBench,43,4,greedy_hdh,32
dj_indep_qiskit_44.qasm,MQTBench,44,2,greedy_hdh,22
dj_indep_qiskit_44.qasm,MQTBench,44,3,greedy_hdh,29
dj_indep_qiskit_44.qasm,MQTBench,44,4,greedy_hdh,33
dj_indep_qiskit_45.qasm,MQTBench,45,2,greedy_hdh,22
dj_indep_qiskit_45.qasm,MQTBench,45,3,greedy_hdh,30
dj_indep_qiskit_45.qasm,MQTBench,45,4,greedy_hdh,33
dj_indep_qiskit_46.qasm,MQTBench,46,2,greedy_hdh,23
dj_indep_qiskit_46.qasm,MQTBench,46,3,greedy_hdh,32
dj_indep_qiskit_46.qasm,MQTBench,46,4,greedy_hdh,34
dj_indep_qiskit_47.qasm,MQTBench,47,2,greedy_hdh,23
dj_indep_qiskit_47.qasm,MQTBench,47,3,greedy_hdh,31
dj_indep_qiskit_47.qasm,MQTBench,47,4,greedy_hdh,35
dj_indep_qiskit_48.qasm,MQTBench,48,2,greedy_hdh,24
dj_indep_qiskit_48.qasm,MQTBench,48,3,greedy_hdh,32
dj_indep_qiskit_48.qasm,MQTBench,48,4,greedy_hdh,36
dj_indep_qiskit_49.qasm,MQTBench,49,2,greedy_hdh,24
dj_indep_qiskit_49.qasm,MQTBench,49,3,greedy_hdh,32
dj_indep_qiskit_49.qasm,MQTBench,49,4,greedy_hdh,39
dj_indep_qiskit_50.qasm,MQTBench,50,2,greedy_hdh,25
dj_indep_qiskit_50.qasm,MQTBench,50,3,greedy_hdh,34
dj_indep_qiskit_50.qasm,MQTBench,50,4,greedy_hdh,37
dj_indep_qiskit_51.qasm,MQTBench,51,2,greedy_hdh,26
dj_indep_qiskit_51.qasm,MQTBench,51,3,greedy_hdh,34
dj_indep_qiskit_51.qasm,MQTBench,51,4,greedy_hdh,39
dj_indep_qiskit_52.qasm,MQTBench,52,2,greedy_hdh,26
dj_indep_qiskit_52.qasm,MQTBench,52,3,greedy_hdh,36
dj_indep_qiskit_52.qasm,MQTBench,52,4,greedy_hdh,39
dj_indep_qiskit_53.qasm,MQTBench,53,2,greedy_hdh,27
dj_indep_qiskit_53.qasm,MQTBench,53,3,greedy_hdh,36
dj_indep_qiskit_53.qasm,MQTBench,53,4,greedy_hdh,42
dj_indep_qiskit_54.qasm,MQTBench,54,2,greedy_hdh,27
dj_indep_qiskit_54.qasm,MQTBench,54,3,greedy_hdh,36
dj_indep_qiskit_54.qasm,MQTBench,54,4,greedy_hdh,42
dj_indep_qiskit_55.qasm,MQTBench,55,2,greedy_hdh,28
dj_indep_qiskit_55.qasm,MQTBench,55,3,greedy_hdh,36
dj_indep_qiskit_55.qasm,MQTBench,55,4,greedy_hdh,42
dj_indep_qiskit_56.qasm,MQTBench,56,2,greedy_hdh,28
dj_indep_qiskit_56.qasm,MQTBench,56,3,greedy_hdh,38
dj_indep_qiskit_56.qasm,MQTBench,56,4,greedy_hdh,42
dj_indep_qiskit_57.qasm,MQTBench,57,2,greedy_hdh,29
dj_indep_qiskit_57.qasm,MQTBench,57,3,greedy_hdh,38
dj_indep_qiskit_57.qasm,MQTBench,57,4,greedy_hdh,42
dj_indep_qiskit_58.qasm,MQTBench,58,2,greedy_hdh,29
dj_indep_qiskit_58.qasm,MQTBench,58,3,greedy_hdh,38
dj_indep_qiskit_58.qasm,MQTBench,58,4,greedy_hdh,43
dj_indep_qiskit_59.qasm,MQTBench,59,2,greedy_hdh,29
dj_indep_qiskit_59.qasm,MQTBench,59,3,greedy_hdh,39
dj_indep_qiskit_59.qasm,MQTBench,59,4,greedy_hdh,44
dj_indep_qiskit_60.qasm,MQTBench,60,2,greedy_hdh,30
dj_indep_qiskit_60.qasm,MQTBench,60,3,greedy_hdh,40
dj_indep_qiskit_60.qasm,MQTBench,60,4,greedy_hdh,45
dj_indep_qiskit_61.qasm,MQTBench,61,2,greedy_hdh,30
dj_indep_qiskit_61.qasm,MQTBench,61,3,greedy_hdh,40
dj_indep_qiskit_61.qasm,MQTBench,61,4,greedy_hdh,45
dj_indep_qiskit_62.qasm,MQTBench,62,2,greedy_hdh,31
dj_indep_qiskit_62.qasm,MQTBench,62,3,greedy_hdh,41
dj_indep_qiskit_62.qasm,MQTBench,62,4,greedy_hdh,46
dj_indep_qiskit_63.qasm,MQTBench,63,2,greedy_hdh,32
dj_indep_qiskit_63.qasm,MQTBench,63,3,greedy_hdh,42
dj_indep_qiskit_63.qasm,MQTBench,63,4,greedy_hdh,47
dj_indep_qiskit_64.qasm,MQTBench,64,2,greedy_hdh,32
dj_indep_qiskit_64.qasm,MQTBench,64,3,greedy_hdh,42
dj_indep_qiskit_64.qasm,MQTBench,64,4,greedy_hdh,48
dj_indep_qiskit_65.qasm,MQTBench,65,2,greedy_hdh,33
dj_indep_qiskit_65.qasm,MQTBench,65,3,greedy_hdh,43
dj_indep_qiskit_65.qasm,MQTBench,65,4,greedy_hdh,48
dj_indep_qiskit_66.qasm,MQTBench,66,2,greedy_hdh,33
dj_indep_qiskit_66.qasm,MQTBench,66,3,greedy_hdh,44
dj_indep_qiskit_66.qasm,MQTBench,66,4,greedy_hdh,49
dj_indep_qiskit_67.qasm,MQTBench,67,2,greedy_hdh,34
dj_indep_qiskit_67.qasm,MQTBench,67,3,greedy_hdh,46
dj_indep_qiskit_67.qasm,MQTBench,67,4,greedy_hdh,51
dj_indep_qiskit_68.qasm,MQTBench,68,2,greedy_hdh,34
dj_indep_qiskit_68.qasm,MQTBench,68,3,greedy_hdh,45
dj_indep_qiskit_68.qasm,MQTBench,68,4,greedy_hdh,51
dj_indep_qiskit_69.qasm,MQTBench,69,2,greedy_hdh,35
dj_indep_qiskit_69.qasm,MQTBench,69,3,greedy_hdh,46
dj_indep_qiskit_69.qasm,MQTBench,69,4,greedy_hdh,54
dj_indep_qiskit_70.qasm,MQTBench,70,2,greedy_hdh,35
dj_indep_qiskit_70.qasm,MQTBench,70,3,greedy_hdh,48
dj_indep_qiskit_70.qasm,MQTBench,70,4,greedy_hdh,54
dj_indep_qiskit_71.qasm,MQTBench,71,2,greedy_hdh,35
dj_indep_qiskit_71.qasm,MQTBench,71,3,greedy_hdh,48
dj_indep_qiskit_71.qasm,MQTBench,71,4,greedy_hdh,53
dj_indep_qiskit_72.qasm,MQTBench,72,2,greedy_hdh,36
dj_indep_qiskit_72.qasm,MQTBench,72,3,greedy_hdh,48
dj_indep_qiskit_72.qasm,MQTBench,72,4,greedy_hdh,54
dj_indep_qiskit_73.qasm,MQTBench,73,2,greedy_hdh,36
dj_indep_qiskit_73.qasm,MQTBench,73,3,greedy_hdh,50
dj_indep_qiskit_73.qasm,MQTBench,73,4,greedy_hdh,57
dj_indep_qiskit_74.qasm,MQTBench,74,2,greedy_hdh,37
dj_indep_qiskit_74.qasm,MQTBench,74,3,greedy_hdh,50
dj_indep_qiskit_74.qasm,MQTBench,74,4,greedy_hdh,57
dj_indep_qiskit_75.qasm,MQTBench,75,2,greedy_hdh,37
dj_indep_qiskit_75.qasm,MQTBench,75,3,greedy_hdh,50
dj_indep_qiskit_75.qasm,MQTBench,75,4,greedy_hdh,56
dj_indep_qiskit_76.qasm,MQTBench,76,2,greedy_hdh,38
dj_indep_qiskit_76.qasm,MQTBench,76,3,greedy_hdh,50
dj_indep_qiskit_76.qasm,MQTBench,76,4,greedy_hdh,57
dj_indep_qiskit_77.qasm,MQTBench,77,2,greedy_hdh,38
dj_indep_qiskit_77.qasm,MQTBench,77,3,greedy_hdh,51
dj_indep_qiskit_77.qasm,MQTBench,77,4,greedy_hdh,60
dj_indep_qiskit_78.qasm,MQTBench,78,2,greedy_hdh,39
dj_indep_qiskit_78.qasm,MQTBench,78,3,greedy_hdh,52
dj_indep_qiskit_78.qasm,MQTBench,78,4,greedy_hdh,60
dj_indep_qiskit_79.qasm,MQTBench,79,2,greedy_hdh,40
dj_indep_qiskit_79.qasm,MQTBench,79,3,greedy_hdh,54
dj_indep_qiskit_79.qasm,MQTBench,79,4,greedy_hdh,59
dj_indep_qiskit_80.qasm,MQTBench,80,2,greedy_hdh,40
dj_indep_qiskit_80.qasm,MQTBench,80,3,greedy_hdh,54
dj_indep_qiskit_80.qasm,MQTBench,80,4,greedy_hdh,60
dj_indep_qiskit_81.qasm,MQTBench,81,2,greedy_hdh,41
dj_indep_qiskit_81.qasm,MQTBench,81,3,greedy_hdh,54
dj_indep_qiskit_81.qasm,MQTBench,81,4,greedy_hdh,60
dj_indep_qiskit_82.qasm,MQTBench,82,2,greedy_hdh,41
dj_indep_qiskit_82.qasm,MQTBench,82,3,greedy_hdh,54
dj_indep_qiskit_82.qasm,MQTBench,82,4,greedy_hdh,61
dj_indep_qiskit_83.qasm,MQTBench,83,2,greedy_hdh,42
dj_indep_qiskit_83.qasm,MQTBench,83,3,greedy_hdh,56
dj_indep_qiskit_83.qasm,MQTBench,83,4,greedy_hdh,62
dj_indep_qiskit_84.qasm,MQTBench,84,2,greedy_hdh,42
dj_indep_qiskit_84.qasm,MQTBench,84,3,greedy_hdh,56
dj_indep_qiskit_84.qasm,MQTBench,84,4,greedy_hdh,63
dj_indep_qiskit_85.qasm,MQTBench,85,2,greedy_hdh,43
dj_indep_qiskit_85.qasm,MQTBench,85,3,greedy_hdh,56
dj_indep_qiskit_85.qasm,MQTBench,85,4,greedy_hdh,63
dj_indep_qiskit_86.qasm,MQTBench,86,2,greedy_hdh,43
dj_indep_qiskit_86.qasm,MQTBench,86,3,greedy_hdh,58
dj_indep_qiskit_86.qasm,MQTBench,86,4,greedy_hdh,64
dj_indep_qiskit_87.qasm,MQTBench,87,2,greedy_hdh,44
dj_indep_qiskit_87.qasm,MQTBench,87,3,greedy_hdh,58
dj_indep_qiskit_87.qasm,MQTBench,87,4,greedy_hdh,66
dj_indep_qiskit_88.qasm,MQTBench,88,2,greedy_hdh,44
dj_indep_qiskit_88.qasm,MQTBench,88,3,greedy_hdh,60
dj_indep_qiskit_88.qasm,MQTBench,88,4,greedy_hdh,66
dj_indep_qiskit_89.qasm,MQTBench,89,2,greedy_hdh,45
dj_indep_qiskit_89.qasm,MQTBench,89,3,greedy_hdh,60
dj_indep_qiskit_89.qasm,MQTBench,89,4,greedy_hdh,66
dj_indep_qiskit_90.qasm,MQTBench,90,2,greedy_hdh,45
dj_indep_qiskit_90.qasm,MQTBench,90,3,greedy_hdh,60
dj_indep_qiskit_90.qasm,MQTBench,90,4,greedy_hdh,67
dj_indep_qiskit_91.qasm,MQTBench,91,2,greedy_hdh,46
dj_indep_qiskit_91.qasm,MQTBench,91,3,greedy_hdh,62
dj_indep_qiskit_91.qasm,MQTBench,91,4,greedy_hdh,69
dj_indep_qiskit_92.qasm,MQTBench,92,2,greedy_hdh,46
dj_indep_qiskit_92.qasm,MQTBench,92,3,greedy_hdh,62
dj_indep_qiskit_92.qasm,MQTBench,92,4,greedy_hdh,69
dj_indep_qiskit_93.qasm,MQTBench,93,2,greedy_hdh,47
dj_indep_qiskit_93.qasm,MQTBench,93,3,greedy_hdh,62
dj_indep_qiskit_93.qasm,MQTBench,93,4,greedy_hdh,69
dj_indep_qiskit_94.qasm,MQTBench,94,2,greedy_hdh,47
dj_indep_qiskit_94.qasm,MQTBench,94,3,greedy_hdh,62
dj_indep_qiskit_94.qasm,MQTBench,94,4,greedy_hdh,72
dj_indep_qiskit_95.qasm,MQTBench,95,2,greedy_hdh,48
dj_indep_qiskit_95.qasm,MQTBench,95,3,greedy_hdh,64
dj_indep_qiskit_95.qasm,MQTBench,95,4,greedy_hdh,72
dj_indep_qiskit_96.qasm,MQTBench,96,2,greedy_hdh,48
dj_indep_qiskit_96.qasm,MQTBench,96,3,greedy_hdh,64
dj_indep_qiskit_96.qasm,MQTBench,96,4,greedy_hdh,72
dj_indep_qiskit_97.qasm,MQTBench,97,2,greedy_hdh,49
dj_indep_qiskit_97.qasm,MQTBench,97,3,greedy_hdh,66
dj_indep_qiskit_97.qasm,MQTBench,97,4,greedy_hdh,75
dj_indep_qiskit_98.qasm,MQTBench,98,2,greedy_hdh,49
dj_indep_qiskit_98.qasm,MQTBench,98,3,greedy_hdh,65
dj_indep_qiskit_98.qasm,MQTBench,98,4,greedy_hdh,75
dj_indep_qiskit_99.qasm,MQTBench,99,2,greedy_hdh,50
dj_indep_qiskit_99.qasm,MQTBench,99,3,greedy_hdh,66
dj_indep_qiskit_99.qasm,MQTBench,99,4,greedy_hdh,75
ghz_indep_qiskit_100.qasm,MQTBench,100,2,greedy_hdh,3
ghz_indep_qiskit_100.qasm,MQTBench,100,3,greedy_hdh,5
ghz_indep_qiskit_100.qasm,MQTBench,100,4,greedy_hdh,6
ghz_indep_qiskit_101.qasm,MQTBench,101,2,greedy_hdh,4
ghz_indep_qiskit_101.qasm,MQTBench,101,3,greedy_hdh,6
ghz_indep_qiskit_101.qasm,MQTBench,101,4,greedy_hdh,8
ghz_indep_qiskit_102.qasm,MQTBench,102,2,greedy_hdh,4
ghz_indep_qiskit_102.qasm,MQTBench,102,3,greedy_hdh,6
ghz_indep_qiskit_102.qasm,MQTBench,102,4,greedy_hdh,8
ghz_indep_qiskit_103.qasm,MQTBench,103,2,greedy_hdh,4
ghz_indep_qiskit_103.qasm,MQTBench,103,3,greedy_hdh,6
ghz_indep_qiskit_103.qasm,MQTBench,103,4,greedy_hdh,8
ghz_indep_qiskit_104.qasm,MQTBench,104,2,greedy_hdh,4
ghz_indep_qiskit_104.qasm,MQTBench,104,3,greedy_hdh,5
ghz_indep_qiskit_104.qasm,MQTBench,104,4,greedy_hdh,8
ghz_indep_qiskit_105.qasm,MQTBench,105,2,greedy_hdh,4
ghz_indep_qiskit_105.qasm,MQTBench,105,3,greedy_hdh,6
ghz_indep_qiskit_105.qasm,MQTBench,105,4,greedy_hdh,7
ghz_indep_qiskit_106.qasm,MQTBench,106,2,greedy_hdh,4
ghz_indep_qiskit_106.qasm,MQTBench,106,3,greedy_hdh,6
ghz_indep_qiskit_106.qasm,MQTBench,106,4,greedy_hdh,8
ghz_indep_qiskit_107.qasm,MQTBench,107,2,greedy_hdh,4
ghz_indep_qiskit_107.qasm,MQTBench,107,3,greedy_hdh,6
ghz_indep_qiskit_107.qasm,MQTBench,107,4,greedy_hdh,8
ghz_indep_qiskit_108.qasm,MQTBench,108,2,greedy_hdh,4
ghz_indep_qiskit_108.qasm,MQTBench,108,3,greedy_hdh,6
ghz_indep_qiskit_108.qasm,MQTBench,108,4,greedy_hdh,8
ghz_indep_qiskit_109.qasm,MQTBench,109,2,greedy_hdh,4
ghz_indep_qiskit_109.qasm,MQTBench,109,3,greedy_hdh,6
ghz_indep_qiskit_109.qasm,MQTBench,109,4,greedy_hdh,8
ghz_indep_qiskit_110.qasm,MQTBench,110,2,greedy_hdh,4
ghz_indep_qiskit_110.qasm,MQTBench,110,3,greedy_hdh,6
ghz_indep_qiskit_110.qasm,MQTBench,110,4,greedy_hdh,7
ghz_indep_qiskit_111.qasm,MQTBench,111,2,greedy_hdh,4
ghz_indep_qiskit_111.qasm,MQTBench,111,3,greedy_hdh,6
ghz_indep_qiskit_111.qasm,MQTBench,111,4,greedy_hdh,8
ghz_indep_qiskit_112.qasm,MQTBench,112,2,greedy_hdh,4
ghz_indep_qiskit_112.qasm,MQTBench,112,3,greedy_hdh,6
ghz_indep_qiskit_112.qasm,MQTBench,112,4,greedy_hdh,8
ghz_indep_qiskit_113.qasm,MQTBench,113,2,greedy_hdh,4
ghz_indep_qiskit_113.qasm,MQTBench,113,3,greedy_hdh,6
ghz_indep_qiskit_113.qasm,MQTBench,113,4,greedy_hdh,7
ghz_indep_qiskit_114.qasm,MQTBench,114,2,greedy_hdh,4
ghz_indep_qiskit_114.qasm,MQTBench,114,3,greedy_hdh,6
ghz_indep_qiskit_114.qasm,MQTBench,114,4,greedy_hdh,8
ghz_indep_qiskit_115.qasm,MQTBench,115,2,greedy_hdh,4
ghz_indep_qiskit_115.qasm,MQTBench,115,3,greedy_hdh,5
ghz_indep_qiskit_115.qasm,MQTBench,115,4,greedy_hdh,8
ghz_indep_qiskit_116.qasm,MQTBench,116,2,greedy_hdh,4
ghz_indep_qiskit_116.qasm,MQTBench,116,3,greedy_hdh,6
ghz_indep_qiskit_116.qasm,MQTBench,116,4,greedy_hdh,8
ghz_indep_qiskit_117.qasm,MQTBench,117,2,greedy_hdh,4
ghz_indep_qiskit_117.qasm,MQTBench,117,3,greedy_hdh,6
ghz_indep_qiskit_117.qasm,MQTBench,117,4,greedy_hdh,8
ghz_indep_qiskit_118.qasm,MQTBench,118,2,greedy_hdh,4
ghz_indep_qiskit_118.qasm,MQTBench,118,3,greedy_hdh,6
ghz_indep_qiskit_118.qasm,MQTBench,118,4,greedy_hdh,8
ghz_indep_qiskit_119.qasm,MQTBench,119,2,greedy_hdh,4
ghz_indep_qiskit_119.qasm,MQTBench,119,3,greedy_hdh,6
ghz_indep_qiskit_119.qasm,MQTBench,119,4,greedy_hdh,8
ghz_indep_qiskit_120.qasm,MQTBench,120,2,greedy_hdh,4
ghz_indep_qiskit_120.qasm,MQTBench,120,3,greedy_hdh,6
ghz_indep_qiskit_120.qasm,MQTBench,120,4,greedy_hdh,8
ghz_indep_qiskit_121.qasm,MQTBench,121,2,greedy_hdh,4
ghz_indep_qiskit_121.qasm,MQTBench,121,3,greedy_hdh,6
ghz_indep_qiskit_121.qasm,MQTBench,121,4,greedy_hdh,7
ghz_indep_qiskit_122.qasm,MQTBench,122,2,greedy_hdh,4
ghz_indep_qiskit_122.qasm,MQTBench,122,3,greedy_hdh,6
ghz_indep_qiskit_122.qasm,MQTBench,122,4,greedy_hdh,8
ghz_indep_qiskit_123.qasm,MQTBench,123,2,greedy_hdh,4
ghz_indep_qiskit_123.qasm,MQTBench,123,3,greedy_hdh,6
ghz_indep_qiskit_123.qasm,MQTBench,123,4,greedy_hdh,8
ghz_indep_qiskit_124.qasm,MQTBench,124,2,greedy_hdh,4
ghz_indep_qiskit_124.qasm,MQTBench,124,3,greedy_hdh,6
ghz_indep_qiskit_124.qasm,MQTBench,124,4,greedy_hdh,8
ghz_indep_qiskit_125.qasm,MQTBench,125,2,greedy_hdh,4
ghz_indep_qiskit_125.qasm,MQTBench,125,3,greedy_hdh,6
ghz_indep_qiskit_125.qasm,MQTBench,125,4,greedy_hdh,8
ghz_indep_qiskit_126.qasm,MQTBench,126,2,greedy_hdh,4
ghz_indep_qiskit_126.qasm,MQTBench,126,3,greedy_hdh,6
ghz_indep_qiskit_126.qasm,MQTBench,126,4,greedy_hdh,8
ghz_indep_qiskit_127.qasm,MQTBench,127,2,greedy_hdh,4
ghz_indep_qiskit_127.qasm,MQTBench,127,3,greedy_hdh,6
ghz_indep_qiskit_127.qasm,MQTBench,127,4,greedy_hdh,8
