workload_file,model,origin,n_qubits,k_partitions,best_method,best_cost,second_method,second_cost,methods_tested
ae_indep_qiskit_71.qasm,Circuit,MQTBench,71,2,greedy_hdh,1296,,,1
ae_indep_qiskit_71.qasm,Circuit,MQTBench,71,3,greedy_hdh,1727,,,1
ae_indep_qiskit_71.qasm,Circuit,MQTBench,71,4,greedy_hdh,1943,,,1
ae_indep_qiskit_72.qasm,Circuit,MQTBench,72,2,greedy_hdh,1332,,,1
ae_indep_qiskit_72.qasm,Circuit,MQTBench,72,3,greedy_hdh,1776,,,1
ae_indep_qiskit_72.qasm,Circuit,MQTBench,72,4,greedy_hdh,1998,,,1
ae_indep_qiskit_73.qasm,Circuit,MQTBench,73,2,greedy_hdh,1369,,,1
ae_indep_qiskit_73.qasm,Circuit,MQTBench,73,3,greedy_hdh,1823,,,1
ae_indep_qiskit_73.qasm,Circuit,MQTBench,73,4,greedy_hdh,2052,,,1
ae_indep_qiskit_74.qasm,Circuit,MQTBench,74,2,greedy_hdh,1406,,,1
ae_indep_qiskit_74.qasm,Circuit,MQTBench,74,3,greedy_hdh,1875,,,1
ae_indep_qiskit_74.qasm,Circuit,MQTBench,74,4,greedy_hdh,2109,,,1
ae_indep_qiskit_75.qasm,Circuit,MQTBench,75,2,greedy_hdh,1444,,,1
ae_indep_qiskit_75.qasm,Circuit,MQTBench,75,3,greedy_hdh,1925,,,1
ae_indep_qiskit_75.qasm,Circuit,MQTBench,75,4,greedy_hdh,2166,,,1
ae_indep_qiskit_76.qasm,Circuit,MQTBench,76,2,greedy_hdh,1482,,,1
ae_indep_qiskit_76.qasm,Circuit,MQTBench,76,3,greedy_hdh,1976,,,1
ae_indep_qiskit_76.qasm,Circuit,MQTBench,76,4,greedy_hdh,2223,,,1
ae_indep_qiskit_77.qasm,Circuit,MQTBench,77,2,greedy_hdh,1521,,,1
ae_indep_qiskit_77.qasm,Circuit,MQTBench,77,3,greedy_hdh,2028,,,1
ae_indep_qiskit_77.qasm,Circuit,MQTBench,77,4,greedy_hdh,2280,,,1
ae_indep_qiskit_78.qasm,Circuit,MQTBench,78,2,greedy_hdh,1560,,,1
ae_indep_qiskit_78.qasm,Circuit,MQTBench,78,3,greedy_hdh,2080,,,1
ae_indep_qiskit_78.qasm,Circuit,MQTBench,78,4,greedy_hdh,2340,,,1
ae_indep_qiskit_79.qasm,Circuit,MQTBench,79,2,greedy_hdh,1600,,,1
ae_indep_qiskit_79.qasm,Circuit,MQTBench,79,3,greedy_hdh,2133,,,1
ae_indep_qiskit_79.qasm,Circuit,MQTBench,79,4,greedy_hdh,2400,,,1
ae_indep_qiskit_8.qasm,Circuit,MQTBench,8,2,greedy_hdh,20,,,1
ae_indep_qiskit_8.qasm,Circuit,MQTBench,8,3,greedy_hdh,27,,,1
ae_indep_qiskit_8.qasm,Circuit,MQTBench,8,4,greedy_hdh,30,,,1
ae_indep_qiskit_80.qasm,Circuit,MQTBench,80,2,greedy_hdh,1640,,,1
ae_indep_qiskit_80.qasm,Circuit,MQTBench,80,3,greedy_hdh,2187,,,1
ae_indep_qiskit_80.qasm,Circuit,MQTBench,80,4,greedy_hdh,2460,,,1
ae_indep_qiskit_81.qasm,Circuit,MQTBench,81,2,greedy_hdh,1681,,,1
ae_indep_qiskit_81.qasm,Circuit,MQTBench,81,3,greedy_hdh,2241,,,1
ae_indep_qiskit_81.qasm,Circuit,MQTBench,81,4,greedy_hdh,2520,,,1
ae_indep_qiskit_82.qasm,Circuit,MQTBench,82,2,greedy_hdh,1722,,,1
ae_indep_qiskit_82.qasm,Circuit,MQTBench,82,3,greedy_hdh,2296,,,1
ae_indep_qiskit_82.qasm,Circuit,MQTBench,82,4,greedy_hdh,2581,,,1
ae_indep_qiskit_83.qasm,Circuit,MQTBench,83,2,greedy_hdh,1764,,,1
ae_indep_qiskit_83.qasm,Circuit,MQTBench,83,3,greedy_hdh,2351,,,1
ae_indep_qiskit_83.qasm,Circuit,MQTBench,83,4,greedy_hdh,2645,,,1
ae_indep_qiskit_84.qasm,Circuit,MQTBench,84,2,greedy_hdh,1806,,,1
ae_indep_qiskit_84.qasm,Circuit,MQTBench,84,3,greedy_hdh,2408,,,1
ae_indep_qiskit_84.qasm,Circuit,MQTBench,84,4,greedy_hdh,2709,,,1
ae_indep_qiskit_85.qasm,Circuit,MQTBench,85,2,greedy_hdh,1849,,,1
ae_indep_qiskit_85.qasm,Circuit,MQTBench,85,3,greedy_hdh,2465,,,1
ae_indep_qiskit_85.qasm,Circuit,MQTBench,85,4,greedy_hdh,2772,,,1
ae_indep_qiskit_86.qasm,Circuit,MQTBench,86,2,greedy_hdh,1892,,,1
ae_indep_qiskit_86.qasm,Circuit,MQTBench,86,3,greedy_hdh,2522,,,1
ae_indep_qiskit_86.qasm,Circuit,MQTBench,86,4,greedy_hdh,2838,,,1
ae_indep_qiskit_87.qasm,Circuit,MQTBench,87,2,greedy_hdh,1936,,,1
ae_indep_qiskit_87.qasm,Circuit,MQTBench,87,3,greedy_hdh,2581,,,1
ae_indep_qiskit_87.qasm,Circuit,MQTBench,87,4,greedy_hdh,2904,,,1
ae_indep_qiskit_88.qasm,Circuit,MQTBench,88,2,greedy_hdh,1980,,,1
ae_indep_qiskit_88.qasm,Circuit,MQTBench,88,3,greedy_hdh,2638,,,1
ae_indep_qiskit_88.qasm,Circuit,MQTBench,88,4,greedy_hdh,2970,,,1
ae_indep_qiskit_89.qasm,Circuit,MQTBench,89,2,greedy_hdh,2025,,,1
ae_indep_qiskit_89.qasm,Circuit,MQTBench,89,3,greedy_hdh,2699,,,1
ae_indep_qiskit_89.qasm,Circuit,MQTBench,89,4,greedy_hdh,3036,,,1
ae_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,25,,,1
ae_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,33,,,1
ae_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,33,,,1
ae_indep_qiskit_90.qasm,Circuit,MQTBench,90,2,greedy_hdh,2070,,,1
ae_indep_qiskit_90.qasm,Circuit,MQTBench,90,3,greedy_hdh,2760,,,1
ae_indep_qiskit_90.qasm,Circuit,MQTBench,90,4,greedy_hdh,3103,,,1
ae_indep_qiskit_91.qasm,Circuit,MQTBench,91,2,greedy_hdh,2116,,,1
ae_indep_qiskit_91.qasm,Circuit,MQTBench,91,3,greedy_hdh,2819,,,1
ae_indep_qiskit_91.qasm,Circuit,MQTBench,91,4,greedy_hdh,3174,,,1
ae_indep_qiskit_92.qasm,Circuit,MQTBench,92,2,greedy_hdh,2162,,,1
ae_indep_qiskit_92.qasm,Circuit,MQTBench,92,3,greedy_hdh,2883,,,1
ae_indep_qiskit_92.qasm,Circuit,MQTBench,92,4,greedy_hdh,3243,,,1
ae_indep_qiskit_93.qasm,Circuit,MQTBench,93,2,greedy_hdh,2209,,,1
ae_indep_qiskit_93.qasm,Circuit,MQTBench,93,3,greedy_hdh,2945,,,1
ae_indep_qiskit_93.qasm,Circuit,MQTBench,93,4,greedy_hdh,3312,,,1
ae_indep_qiskit_94.qasm,Circuit,MQTBench,94,2,greedy_hdh,2256,,,1
ae_indep_qiskit_94.qasm,Circuit,MQTBench,94,3,greedy_hdh,3008,,,1
ae_indep_qiskit_94.qasm,Circuit,MQTBench,94,4,greedy_hdh,3382,,,1
ae_indep_qiskit_95.qasm,Circuit,MQTBench,95,2,greedy_hdh,2304,,,1
ae_indep_qiskit_95.qasm,Circuit,MQTBench,95,3,greedy_hdh,3072,,,1
ae_indep_qiskit_95.qasm,Circuit,MQTBench,95,4,greedy_hdh,3456,,,1
ae_indep_qiskit_96.qasm,Circuit,MQTBench,96,2,greedy_hdh,2352,,,1
ae_indep_qiskit_96.qasm,Circuit,MQTBench,96,3,greedy_hdh,3136,,,1
ae_indep_qiskit_96.qasm,Circuit,MQTBench,96,4,greedy_hdh,3528,,,1
ae_indep_qiskit_97.qasm,Circuit,MQTBench,97,2,greedy_hdh,2401,,,1
ae_indep_qiskit_97.qasm,Circuit,MQTBench,97,3,greedy_hdh,3199,,,1
ae_indep_qiskit_97.qasm,Circuit,MQTBench,97,4,greedy_hdh,3600,,,1
ae_indep_qiskit_98.qasm,Circuit,MQTBench,98,2,greedy_hdh,2450,,,1
ae_indep_qiskit_98.qasm,Circuit,MQTBench,98,3,greedy_hdh,3267,,,1
ae_indep_qiskit_98.qasm,Circuit,MQTBench,98,4,greedy_hdh,3675,,,1
ae_indep_qiskit_99.qasm,Circuit,MQTBench,99,2,greedy_hdh,2500,,,1
ae_indep_qiskit_99.qasm,Circuit,MQTBench,99,3,greedy_hdh,3333,,,1
ae_indep_qiskit_99.qasm,Circuit,MQTBench,99,4,greedy_hdh,3750,,,1
dj_indep_qiskit_10.qasm,Circuit,MQTBench,10,2,greedy_hdh,5,,,1
dj_indep_qiskit_10.qasm,Circuit,MQTBench,10,3,greedy_hdh,6,,,1
dj_indep_qiskit_10.qasm,Circuit,MQTBench,10,4,greedy_hdh,7,,,1
dj_indep_qiskit_100.qasm,Circuit,MQTBench,100,2,greedy_hdh,50,,,1
dj_indep_qiskit_100.qasm,Circuit,MQTBench,100,3,greedy_hdh,66,,,1
dj_indep_qiskit_100.qasm,Circuit,MQTBench,100,4,greedy_hdh,75,,,1
dj_indep_qiskit_101.qasm,Circuit,MQTBench,101,2,greedy_hdh,50,,,1
dj_indep_qiskit_101.qasm,Circuit,MQTBench,101,3,greedy_hdh,67,,,1
dj_indep_qiskit_101.qasm,Circuit,MQTBench,101,4,greedy_hdh,75,,,1
dj_indep_qiskit_102.qasm,Circuit,MQTBench,102,2,greedy_hdh,51,,,1
dj_indep_qiskit_102.qasm,Circuit,MQTBench,102,3,greedy_hdh,68,,,1
dj_indep_qiskit_102.qasm,Circuit,MQTBench,102,4,greedy_hdh,76,,,1
dj_indep_qiskit_103.qasm,Circuit,MQTBench,103,2,greedy_hdh,51,,,1
dj_indep_qiskit_103.qasm,Circuit,MQTBench,103,3,greedy_hdh,68,,,1
dj_indep_qiskit_103.qasm,Circuit,MQTBench,103,4,greedy_hdh,77,,,1
dj_indep_qiskit_104.qasm,Circuit,MQTBench,104,2,greedy_hdh,52,,,1
dj_indep_qiskit_104.qasm,Circuit,MQTBench,104,3,greedy_hdh,69,,,1
dj_indep_qiskit_104.qasm,Circuit,MQTBench,104,4,greedy_hdh,78,,,1
dj_indep_qiskit_105.qasm,Circuit,MQTBench,105,2,greedy_hdh,52,,,1
dj_indep_qiskit_105.qasm,Circuit,MQTBench,105,3,greedy_hdh,70,,,1
dj_indep_qiskit_105.qasm,Circuit,MQTBench,105,4,greedy_hdh,78,,,1
dj_indep_qiskit_106.qasm,Circuit,MQTBench,106,2,greedy_hdh,53,,,1
dj_indep_qiskit_106.qasm,Circuit,MQTBench,106,3,greedy_hdh,70,,,1
dj_indep_qiskit_106.qasm,Circuit,MQTBench,106,4,greedy_hdh,79,,,1
dj_indep_qiskit_107.qasm,Circuit,MQTBench,107,2,greedy_hdh,53,,,1
dj_indep_qiskit_107.qasm,Circuit,MQTBench,107,3,greedy_hdh,71,,,1
dj_indep_qiskit_107.qasm,Circuit,MQTBench,107,4,greedy_hdh,80,,,1
dj_indep_qiskit_108.qasm,Circuit,MQTBench,108,2,greedy_hdh,54,,,1
dj_indep_qiskit_108.qasm,Circuit,MQTBench,108,3,greedy_hdh,72,,,1
dj_indep_qiskit_108.qasm,Circuit,MQTBench,108,4,greedy_hdh,81,,,1
dj_indep_qiskit_109.qasm,Circuit,MQTBench,109,2,greedy_hdh,54,,,1
dj_indep_qiskit_109.qasm,Circuit,MQTBench,109,3,greedy_hdh,72,,,1
dj_indep_qiskit_109.qasm,Circuit,MQTBench,109,4,greedy_hdh,81,,,1
dj_indep_qiskit_11.qasm,Circuit,MQTBench,11,2,greedy_hdh,5,,,1
dj_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,7,,,1
dj_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,8,,,1
dj_indep_qiskit_110.qasm,Circuit,MQTBench,110,2,greedy_hdh,55,,,1
dj_indep_qiskit_110.qasm,Circuit,MQTBench,110,3,greedy_hdh,73,,,1
dj_indep_qiskit_110.qasm,Circuit,MQTBench,110,4,greedy_hdh,82,,,1
dj_indep_qiskit_111.qasm,Circuit,MQTBench,111,2,greedy_hdh,55,,,1
dj_indep_qiskit_111.qasm,Circuit,MQTBench,111,3,greedy_hdh,74,,,1
dj_indep_qiskit_111.qasm,Circuit,MQTBench,111,4,greedy_hdh,83,,,1
dj_indep_qiskit_112.qasm,Circuit,MQTBench,112,2,greedy_hdh,56,,,1
dj_indep_qiskit_112.qasm,Circuit,MQTBench,112,3,greedy_hdh,74,,,1
dj_indep_qiskit_112.qasm,Circuit,MQTBench,112,4,greedy_hdh,84,,,1
dj_indep_qiskit_113.qasm,Circuit,MQTBench,113,2,greedy_hdh,56,,,1
dj_indep_qiskit_113.qasm,Circuit,MQTBench,113,3,greedy_hdh,75,,,1
dj_indep_qiskit_113.qasm,Circuit,MQTBench,113,4,greedy_hdh,84,,,1
dj_indep_qiskit_114.qasm,Circuit,MQTBench,114,2,greedy_hdh,57,,,1
dj_indep_qiskit_114.qasm,Circuit,MQTBench,114,3,greedy_hdh,76,,,1
dj_indep_qiskit_114.qasm,Circuit,MQTBench,114,4,greedy_hdh,85,,,1
dj_indep_qiskit_115.qasm,Circuit,MQTBench,115,2,greedy_hdh,57,,,1
dj_indep_qiskit_115.qasm,Circuit,MQTBench,115,3,greedy_hdh,76,,,1
dj_indep_qiskit_115.qasm,Circuit,MQTBench,115,4,greedy_hdh,86,,,1
dj_indep_qiskit_116.qasm,Circuit,MQTBench,116,2,greedy_hdh,58,,,1
dj_indep_qiskit_116.qasm,Circuit,MQTBench,116,3,greedy_hdh,77,,,1
dj_indep_qiskit_116.qasm,Circuit,MQTBench,116,4,greedy_hdh,87,,,1
dj_indep_qiskit_117.qasm,Circuit,MQTBench,117,2,greedy_hdh,58,,,1
dj_indep_qiskit_117.qasm,Circuit,MQTBench,117,3,greedy_hdh,78,,,1
dj_indep_qiskit_117.qasm,Circuit,MQTBench,117,4,greedy_hdh,87,,,1
dj_indep_qiskit_118.qasm,Circuit,MQTBench,118,2,greedy_hdh,59,,,1
dj_indep_qiskit_118.qasm,Circuit,MQTBench,118,3,greedy_hdh,78,,,1
dj_indep_qiskit_118.qasm,Circuit,MQTBench,118,4,greedy_hdh,88,,,1
dj_indep_qiskit_119.qasm,Circuit,MQTBench,119,2,greedy_hdh,59,,,1
dj_indep_qiskit_119.qasm,Circuit,MQTBench,119,3,greedy_hdh,79,,,1
dj_indep_qiskit_119.qasm,Circuit,MQTBench,119,4,greedy_hdh,89,,,1
dj_indep_qiskit_12.qasm,Circuit,MQTBench,12,2,greedy_hdh,6,,,1
dj_indep_qiskit_12.qasm,Circuit,MQTBench,12,3,greedy_hdh,8,,,1
dj_indep_qiskit_12.qasm,Circuit,MQTBench,12,4,greedy_hdh,9,,,1
dj_indep_qiskit_120.qasm,Circuit,MQTBench,120,2,greedy_hdh,60,,,1
dj_indep_qiskit_120.qasm,Circuit,MQTBench,120,3,greedy_hdh,80,,,1
dj_indep_qiskit_120.qasm,Circuit,MQTBench,120,4,greedy_hdh,90,,,1
dj_indep_qiskit_121.qasm,Circuit,MQTBench,121,2,greedy_hdh,60,,,1
dj_indep_qiskit_121.qasm,Circuit,MQTBench,121,3,greedy_hdh,80,,,1
dj_indep_qiskit_121.qasm,Circuit,MQTBench,121,4,greedy_hdh,90,,,1
dj_indep_qiskit_122.qasm,Circuit,MQTBench,122,2,greedy_hdh,61,,,1
dj_indep_qiskit_122.qasm,Circuit,MQTBench,122,3,greedy_hdh,81,,,1
dj_indep_qiskit_122.qasm,Circuit,MQTBench,122,4,greedy_hdh,91,,,1
dj_indep_qiskit_123.qasm,Circuit,MQTBench,123,2,greedy_hdh,61,,,1
dj_indep_qiskit_123.qasm,Circuit,MQTBench,123,3,greedy_hdh,82,,,1
dj_indep_qiskit_123.qasm,Circuit,MQTBench,123,4,greedy_hdh,92,,,1
dj_indep_qiskit_124.qasm,Circuit,MQTBench,124,2,greedy_hdh,62,,,1
dj_indep_qiskit_124.qasm,Circuit,MQTBench,124,3,greedy_hdh,82,,,1
dj_indep_qiskit_124.qasm,Circuit,MQTBench,124,4,greedy_hdh,93,,,1
dj_indep_qiskit_125.qasm,Circuit,MQTBench,125,2,greedy_hdh,62,,,1
dj_indep_qiskit_125.qasm,Circuit,MQTBench,125,3,greedy_hdh,83,,,1
dj_indep_qiskit_125.qasm,Circuit,MQTBench,125,4,greedy_hdh,93,,,1
dj_indep_qiskit_126.qasm,Circuit,MQTBench,126,2,greedy_hdh,63,,,1
dj_indep_qiskit_126.qasm,Circuit,MQTBench,126,3,greedy_hdh,84,,,1
dj_indep_qiskit_126.qasm,Circuit,MQTBench,126,4,greedy_hdh,94,,,1
dj_indep_qiskit_127.qasm,Circuit,MQTBench,127,2,greedy_hdh,63,,,1
dj_indep_qiskit_127.qasm,Circuit,MQTBench,127,3,greedy_hdh,84,,,1
dj_indep_qiskit_127.qasm,Circuit,MQTBench,127,4,greedy_hdh,95,,,1
dj_indep_qiskit_128.qasm,Circuit,MQTBench,128,2,greedy_hdh,64,,,1
dj_indep_qiskit_128.qasm,Circuit,MQTBench,128,3,greedy_hdh,85,,,1
dj_indep_qiskit_128.qasm,Circuit,MQTBench,128,4,greedy_hdh,96,,,1
dj_indep_qiskit_129.qasm,Circuit,MQTBench,129,2,greedy_hdh,64,,,1
dj_indep_qiskit_129.qasm,Circuit,MQTBench,129,3,greedy_hdh,86,,,1
dj_indep_qiskit_129.qasm,Circuit,MQTBench,129,4,greedy_hdh,96,,,1
dj_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,6,,,1
dj_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,8,,,1
dj_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,9,,,1
dj_indep_qiskit_130.qasm,Circuit,MQTBench,130,2,greedy_hdh,65,,,1
dj_indep_qiskit_130.qasm,Circuit,MQTBench,130,3,greedy_hdh,86,,,1
dj_indep_qiskit_130.qasm,Circuit,MQTBench,130,4,greedy_hdh,97,,,1
dj_indep_qiskit_14.qasm,Circuit,MQTBench,14,2,greedy_hdh,7,,,1
dj_indep_qiskit_14.qasm,Circuit,MQTBench,14,3,greedy_hdh,9,,,1
dj_indep_qiskit_14.qasm,Circuit,MQTBench,14,4,greedy_hdh,10,,,1
dj_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,7,,,1
dj_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,10,,,1
dj_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,11,,,1
dj_indep_qiskit_16.qasm,Circuit,MQTBench,16,2,greedy_hdh,8,,,1
dj_indep_qiskit_16.qasm,Circuit,MQTBench,16,3,greedy_hdh,10,,,1
dj_indep_qiskit_16.qasm,Circuit,MQTBench,16,4,greedy_hdh,12,,,1
dj_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,8,,,1
dj_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,11,,,1
dj_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,12,,,1
dj_indep_qiskit_18.qasm,Circuit,MQTBench,18,2,greedy_hdh,9,,,1
dj_indep_qiskit_18.qasm,Circuit,MQTBench,18,3,greedy_hdh,12,,,1
dj_indep_qiskit_18.qasm,Circuit,MQTBench,18,4,greedy_hdh,13,,,1
dj_indep_qiskit_19.qasm,Circuit,MQTBench,19,2,greedy_hdh,9,,,1
dj_indep_qiskit_19.qasm,Circuit,MQTBench,19,3,greedy_hdh,12,,,1
dj_indep_qiskit_19.qasm,Circuit,MQTBench,19,4,greedy_hdh,14,,,1
dj_indep_qiskit_2.qasm,Circuit,MQTBench,2,2,greedy_hdh,1,,,1
dj_indep_qiskit_2.qasm,Circuit,MQTBench,2,3,greedy_hdh,1,,,1
dj_indep_qiskit_2.qasm,Circuit,MQTBench,2,4,greedy_hdh,1,,,1
dj_indep_qiskit_20.qasm,Circuit,MQTBench,20,2,greedy_hdh,10,,,1
dj_indep_qiskit_20.qasm,Circuit,MQTBench,20,3,greedy_hdh,13,,,1
dj_indep_qiskit_20.qasm,Circuit,MQTBench,20,4,greedy_hdh,15,,,1
dj_indep_qiskit_21.qasm,Circuit,MQTBench,21,2,greedy_hdh,11,,,1
dj_indep_qiskit_21.qasm,Circuit,MQTBench,21,3,greedy_hdh,14,,,1
dj_indep_qiskit_21.qasm,Circuit,MQTBench,21,4,greedy_hdh,15,,,1
dj_indep_qiskit_22.qasm,Circuit,MQTBench,22,2,greedy_hdh,11,,,1
dj_indep_qiskit_22.qasm,Circuit,MQTBench,22,3,greedy_hdh,14,,,1
dj_indep_qiskit_22.qasm,Circuit,MQTBench,22,4,greedy_hdh,16,,,1
dj_indep_qiskit_23.qasm,Circuit,MQTBench,23,2,greedy_hdh,12,,,1
dj_indep_qiskit_23.qasm,Circuit,MQTBench,23,3,greedy_hdh,15,,,1
dj_indep_qiskit_23.qasm,Circuit,MQTBench,23,4,greedy_hdh,17,,,1
dj_indep_qiskit_24.qasm,Circuit,MQTBench,24,2,greedy_hdh,12,,,1
dj_indep_qiskit_24.qasm,Circuit,MQTBench,24,3,greedy_hdh,16,,,1
dj_indep_qiskit_24.qasm,Circuit,MQTBench,24,4,greedy_hdh,18,,,1
dj_indep_qiskit_25.qasm,Circuit,MQTBench,25,2,greedy_hdh,13,,,1
dj_indep_qiskit_25.qasm,Circuit,MQTBench,25,3,greedy_hdh,16,,,1
dj_indep_qiskit_25.qasm,Circuit,MQTBench,25,4,greedy_hdh,18,,,1
dj_indep_qiskit_26.qasm,Circuit,MQTBench,26,2,greedy_hdh,13,,,1
dj_indep_qiskit_26.qasm,Circuit,MQTBench,26,3,greedy_hdh,17,,,1
dj_indep_qiskit_26.qasm,Circuit,MQTBench,26,4,greedy_hdh,19,,,1
dj_indep_qiskit_27.qasm,Circuit,MQTBench,27,2,greedy_hdh,14,,,1
dj_indep_qiskit_27.qasm,Circuit,MQTBench,27,3,greedy_hdh,18,,,1
dj_indep_qiskit_27.qasm,Circuit,MQTBench,27,4,greedy_hdh,20,,,1
dj_indep_qiskit_28.qasm,Circuit,MQTBench,28,2,greedy_hdh,14,,,1
dj_indep_qiskit_28.qasm,Circuit,MQTBench,28,3,greedy_hdh,18,,,1
dj_indep_qiskit_28.qasm,Circuit,MQTBench,28,4,greedy_hdh,21,,,1
dj_indep_qiskit_29.qasm,Circuit,MQTBench,29,2,greedy_hdh,14,,,1
dj_indep_qiskit_29.qasm,Circuit,MQTBench,29,3,greedy_hdh,20,,,1
dj_indep_qiskit_29.qasm,Circuit,MQTBench,29,4,greedy_hdh,21,,,1
dj_indep_qiskit_3.qasm,Circuit,MQTBench,3,2,greedy_hdh,1,,,1
dj_indep_qiskit_3.qasm,Circuit,MQTBench,3,3,greedy_hdh,2,,,1
dj_indep_qiskit_3.qasm,Circuit,MQTBench,3,4,greedy_hdh,2,,,1
dj_indep_qiskit_30.qasm,Circuit,MQTBench,30,2,greedy_hdh,15,,,1
dj_indep_qiskit_30.qasm,Circuit,MQTBench,30,3,greedy_hdh,20,,,1
dj_indep_qiskit_30.qasm,Circuit,MQTBench,30,4,greedy_hdh,22,,,1
dj_indep_qiskit_31.qasm,Circuit,MQTBench,31,2,greedy_hdh,16,,,1
dj_indep_qiskit_31.qasm,Circuit,MQTBench,31,3,greedy_hdh,22,,,1
dj_indep_qiskit_31.qasm,Circuit,MQTBench,31,4,greedy_hdh,23,,,1
dj_indep_qiskit_32.qasm,Circuit,MQTBench,32,2,greedy_hdh,16,,,1
dj_indep_qiskit_32.qasm,Circuit,MQTBench,32,3,greedy_hdh,21,,,1
dj_indep_qiskit_32.qasm,Circuit,MQTBench,32,4,greedy_hdh,24,,,1
dj_indep_qiskit_33.qasm,Circuit,MQTBench,33,2,greedy_hdh,17,,,1
dj_indep_qiskit_33.qasm,Circuit,MQTBench,33,3,greedy_hdh,22,,,1
dj_indep_qiskit_33.qasm,Circuit,MQTBench,33,4,greedy_hdh,24,,,1
dj_indep_qiskit_34.qasm,Circuit,MQTBench,34,2,greedy_hdh,17,,,1
dj_indep_qiskit_34.qasm,Circuit,MQTBench,34,3,greedy_hdh,24,,,1
dj_indep_qiskit_34.qasm,Circuit,MQTBench,34,4,greedy_hdh,25,,,1
dj_indep_qiskit_35.qasm,Circuit,MQTBench,35,2,greedy_hdh,18,,,1
dj_indep_qiskit_35.qasm,Circuit,MQTBench,35,3,greedy_hdh,24,,,1
dj_indep_qiskit_35.qasm,Circuit,MQTBench,35,4,greedy_hdh,27,,,1
dj_indep_qiskit_36.qasm,Circuit,MQTBench,36,2,greedy_hdh,18,,,1
dj_indep_qiskit_36.qasm,Circuit,MQTBench,36,3,greedy_hdh,24,,,1
dj_indep_qiskit_36.qasm,Circuit,MQTBench,36,4,greedy_hdh,27,,,1
dj_indep_qiskit_37.qasm,Circuit,MQTBench,37,2,greedy_hdh,18,,,1
dj_indep_qiskit_37.qasm,Circuit,MQTBench,37,3,greedy_hdh,24,,,1
dj_indep_qiskit_37.qasm,Circuit,MQTBench,37,4,greedy_hdh,27,,,1
dj_indep_qiskit_38.qasm,Circuit,MQTBench,38,2,greedy_hdh,19,,,1
dj_indep_qiskit_38.qasm,Circuit,MQTBench,38,3,greedy_hdh,25,,,1
dj_indep_qiskit_38.qasm,Circuit,MQTBench,38,4,greedy_hdh,28,,,1
dj_indep_qiskit_39.qasm,Circuit,MQTBench,39,2,greedy_hdh,20,,,1
dj_indep_qiskit_39.qasm,Circuit,MQTBench,39,3,greedy_hdh,26,,,1
dj_indep_qiskit_39.qasm,Circuit,MQTBench,39,4,greedy_hdh,29,,,1
dj_indep_qiskit_4.qasm,Circuit,MQTBench,4,2,greedy_hdh,2,,,1
dj_indep_qiskit_4.qasm,Circuit,MQTBench,4,3,greedy_hdh,2,,,1
dj_indep_qiskit_4.qasm,Circuit,MQTBench,4,4,greedy_hdh,3,,,1
dj_indep_qiskit_40.qasm,Circuit,MQTBench,40,2,greedy_hdh,20,,,1
dj_indep_qiskit_40.qasm,Circuit,MQTBench,40,3,greedy_hdh,28,,,1
dj_indep_qiskit_40.qasm,Circuit,MQTBench,40,4,greedy_hdh,30,,,1
dj_indep_qiskit_41.qasm,Circuit,MQTBench,41,2,greedy_hdh,21,,,1
dj_indep_qiskit_41.qasm,Circuit,MQTBench,41,3,greedy_hdh,28,,,1
dj_indep_qiskit_41.qasm,Circuit,MQTBench,41,4,greedy_hdh,33,,,1
dj_indep_qiskit_42.qasm,Circuit,MQTBench,42,2,greedy_hdh,21,,,1
dj_indep_qiskit_42.qasm,Circuit,MQTBench,42,3,greedy_hdh,28,,,1
dj_indep_qiskit_42.qasm,Circuit,MQTBench,42,4,greedy_hdh,31,,,1
dj_indep_qiskit_43.qasm,Circuit,MQTBench,43,2,greedy_hdh,22,,,1
dj_indep_qiskit_43.qasm,Circuit,MQTBench,43,3,greedy_hdh,30,,,1
dj_indep_qiskit_43.qasm,Circuit,MQTBench,43,4,greedy_hdh,32,,,1
dj_indep_qiskit_44.qasm,Circuit,MQTBench,44,2,greedy_hdh,22,,,1
dj_indep_qiskit_44.qasm,Circuit,MQTBench,44,3,greedy_hdh,29,,,1
dj_indep_qiskit_44.qasm,Circuit,MQTBench,44,4,greedy_hdh,33,,,1
dj_indep_qiskit_45.qasm,Circuit,MQTBench,45,2,greedy_hdh,22,,,1
